mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.08106239636739095,0.0025333617350314047,0.005065202713012695,0.001405810899537979,10,sqrt,2,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6415965443077123,0.7451383377224582,0.7820109601128087,0.7229152807143263,0.05943876534474581,29
0.25375644365946454,0.014941929034638814,0.01044464111328125,0.001845763293387185,10,sqrt,2,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.6510451588874295,0.7480019046647193,0.7668480256119142,0.7219650297213543,0.05073470296890489,57
0.43548790613810223,0.008825940271994022,0.018462498982747395,0.005163874154962545,10,sqrt,2,5,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.6509146843285105,0.7513438128053097,0.7665068161077502,0.7229217710805234,0.05129161448145557,27
0.09507894515991211,0.009500705985458971,0.003266493479410807,0.00015600730857680126,10,sqrt,2,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6389157796357459,0.7432500122570558,0.7831643836607597,0.7217767251845205,0.06081524745251497,65
0.26063164075215656,0.012236506528231748,0.01128077507019043,0.0018970099129263342,10,sqrt,2,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.6472742320614251,0.7433825308915154,0.7751527507536513,0.7219365045688639,0.05436406852265203,59
0.42354122797648114,0.012195816470691673,0.019875288009643555,0.000874895939814406,10,sqrt,2,10,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.6497976473528183,0.7456676817655433,0.7716573317343993,0.7223742202842537,0.052404736937481,37
0.08711131413777669,0.006590828068317701,0.005214373270670573,0.002702796524742738,10,sqrt,4,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6332350500673882,0.7347189305458572,0.7792797570361658,0.7157445792164704,0.06111346613569048,155
0.23416630427042642,0.002486624814941686,0.011351744333902994,0.004579838499456743,10,sqrt,4,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.6454278838537868,0.7373593343905861,0.7689527190083407,0.7172466457509046,0.052395842126562626,127
0.3977372646331787,0.019490772815944586,0.022215604782104492,0.007399077751036404,10,sqrt,4,2,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.6488044365545644,0.7392871473148268,0.7651298744206372,0.7177404860966762,0.049873812974483955,115
0.09018596013387044,0.0029435434077842103,0.0040636857350667315,0.0010662199404794593,10,sqrt,4,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6332350500673882,0.7347189305458572,0.7792797570361658,0.7157445792164704,0.06111346613569048,155
