날짜,발전기명,설비용량(MW),발전량(MWh)
2024.3.16,인천태양광,1.575,5.472431
2024.3.17,인천태양광,1.575,5.970776
2024.3.18,인천태양광,1.575,6.59683
2024.3.19,인천태양광,1.575,4.507559
2024.3.20,인천태양광,1.575,7.093321
2024.3.21,인천태양광,1.575,6.939015
2024.3.22,인천태양광,1.575,2.48437
2024.3.23,인천태양광,1.575,5.690349
2024.3.24,인천태양광,1.575,5.79661
2024.3.25,인천태양광,1.575,1.204733
2024.3.26,인천태양광,1.575,5.560412
2024.3.27,인천태양광,1.575,5.417869
2024.3.28,인천태양광,1.575,1.991033
2024.3.29,인천태양광,1.575,2.713853
2024.3.30,인천태양광,1.575,4.888558
2024.3.31,인천태양광,1.575,43.623979
2024.4.1,인천태양광,1.575,6.66452
2024.4.2,인천태양광,1.575,5.925839
2024.4.3,인천태양광,1.575,2.333676
2024.4.4,인천태양광,1.575,5.719614
2024.4.5,인천태양광,1.575,4.839364
2024.4.6,인천태양광,1.575,5.021554
2024.4.7,인천태양광,1.575,6.648715
2024.4.8,인천태양광,1.575,3.853029
2024.4.9,인천태양광,1.575,6.464874
2024.4.10,인천태양광,1.575,4.384216
2024.4.11,인천태양광,1.575,4.027664
2024.4.12,인천태양광,1.575,6.601414
2024.4.13,인천태양광,1.575,7.013011
2024.4.14,인천태양광,1.575,6.674071
2024.4.15,인천태양광,1.575,0.703011
2024.4.16,인천태양광,1.575,3.698493
2024.4.17,인천태양광,1.575,6.392998
2024.4.18,인천태양광,1.575,7.184367
2024.4.19,인천태양광,1.575,6.494275
2024.4.20,인천태양광,1.575,1.21138
2024.4.21,인천태양광,1.575,2.276634
2024.4.22,인천태양광,1.575,6.51358
2024.4.23,인천태양광,1.575,4.338218
2024.4.24,인천태양광,1.575,4.733214
2024.4.25,인천태양광,1.575,5.057438
2024.4.26,인천태양광,1.575,6.61015
2024.4.27,인천태양광,1.575,7.725354
2024.4.28,인천태양광,1.575,6.55807
2024.4.29,인천태양광,1.575,5.792209
2024.4.30,인천태양광,1.575,40.473921
2024.5.1,인천태양광,1.575,6.427356
2024.5.2,인천태양광,1.575,7.613114
2024.5.3,인천태양광,1.575,7.408931
2024.5.4,인천태양광,1.575,7.042286
2024.5.5,인천태양광,1.575,0.59162
2024.5.6,인천태양광,1.575,0.566407
2024.5.7,인천태양광,1.575,1.167121
2024.5.8,인천태양광,1.575,7.841405
2024.5.9,인천태양광,1.575,7.367677
2024.5.10,인천태양광,1.575,7.586009
2024.5.11,인천태양광,1.575,1.627597
2024.5.12,인천태양광,1.575,8.013647
2024.5.13,인천태양광,1.575,7.908484
2024.5.14,인천태양광,1.575,7.875882
2024.5.15,인천태양광,1.575,1.023171
2024.5.16,인천태양광,1.575,8.276831
2024.5.17,인천태양광,1.575,6.688822
2024.5.18,인천태양광,1.575,7.515896
2024.5.19,인천태양광,1.575,7.428027
2024.5.20,인천태양광,1.575,4.068622
2024.5.21,인천태양광,1.575,6.560202
2024.5.22,인천태양광,1.575,6.835012
2024.5.23,인천태양광,1.575,7.613513
2024.5.24,인천태양광,1.575,4.004277
2024.5.25,인천태양광,1.575,1.908753
2024.5.26,인천태양광,1.575,1.765176
2024.5.27,인천태양광,1.575,7.477317
2024.5.28,인천태양광,1.575,7.238144
2024.5.29,인천태양광,1.575,7.513695
2024.5.30,인천태양광,1.575,3.392366
2024.5.31,인천태양광,1.575,45.298281
2024.6.1,인천태양광,1.575,7.904465
2024.6.2,인천태양광,1.575,7.629708
2024.6.3,인천태양광,1.575,7.659526
2024.6.4,인천태양광,1.575,7.559692
2024.6.5,인천태양광,1.575,6.128029
2024.6.6,인천태양광,1.575,6.633292
2024.6.7,인천태양광,1.575,5.338071
2024.6.8,인천태양광,1.575,4.354332
2024.6.9,인천태양광,1.575,7.206342
2024.6.10,인천태양광,1.575,6.745936
2024.6.11,인천태양광,1.575,7.035922
2024.6.12,인천태양광,1.575,6.432204
2024.6.13,인천태양광,1.575,7.417317
2024.6.14,인천태양광,1.575,5.54447
2024.6.15,인천태양광,1.575,4.975951
2024.6.16,인천태양광,1.575,7.685082
2024.6.17,인천태양광,1.575,7.480493
2024.6.18,인천태양광,1.575,7.475862
2024.6.19,인천태양광,1.575,6.8981
2024.6.20,인천태양광,1.575,6.193701
2024.6.21,인천태양광,1.575,6.095994
2024.6.22,인천태양광,1.575,0.7921
2024.6.23,인천태양광,1.575,4.674929
2024.6.24,인천태양광,1.575,5.588179
2024.6.25,인천태양광,1.575,7.247192
2024.6.26,인천태양광,1.575,7.321789
2024.6.27,인천태양광,1.575,5.824671
2024.6.28,인천태양광,1.575,7.118138
2024.6.29,인천태양광,1.575,4.440373
2024.6.30,인천태양광,1.575,42.967721
2024.7.1,인천태양광,1.575,6.143848
2024.7.2,인천태양광,1.575,0.303614
2024.7.3,인천태양광,1.575,2.231147
2024.7.4,인천태양광,1.575,5.219077
2024.7.5,인천태양광,1.575,3.689967
2024.7.6,인천태양광,1.575,2.057041
2024.7.7,인천태양광,1.575,2.819077
2024.7.8,인천태양광,1.575,0.776032
2024.7.9,인천태양광,1.575,2.188431
2024.7.10,인천태양광,1.575,6.975782
2024.7.11,인천태양광,1.575,4.378229
2024.7.12,인천태양광,1.575,3.833537
2024.7.13,인천태양광,1.575,5.304027
2024.7.14,인천태양광,1.575,4.090483
2024.7.15,인천태양광,1.575,2.592936
2024.7.16,인천태양광,1.575,2.014488
2024.7.17,인천태양광,1.575,0.572946
2024.7.18,인천태양광,1.575,0.626062
2024.7.19,인천태양광,1.575,6.102763
2024.7.20,인천태양광,1.575,3.358255
2024.7.21,인천태양광,1.575,3.429483
2024.7.22,인천태양광,1.575,0.885022
2024.7.23,인천태양광,1.575,1.270034
2024.7.24,인천태양광,1.575,5.324019
2024.7.25,인천태양광,1.575,4.922705
2024.7.26,인천태양광,1.575,4.381419
2024.7.27,인천태양광,1.575,4.671875
2024.7.28,인천태양광,1.575,5.418384
2024.7.29,인천태양광,1.575,1.409919
2024.7.30,인천태양광,1.575,6.222484
2024.7.31,인천태양광,1.575,29.332288
2024.8.1,인천태양광,1.575,5.312017
2024.8.2,인천태양광,1.575,3.574564
2024.8.3,인천태양광,1.575,6.50243
2024.8.4,인천태양광,1.575,6.545282
2024.8.5,인천태양광,1.575,6.313189
2024.8.6,인천태양광,1.575,5.805718
2024.8.7,인천태양광,1.575,4.824324
2024.8.8,인천태양광,1.575,3.849592
2024.8.9,인천태양광,1.575,5.914588
2024.8.10,인천태양광,1.575,4.984761
2024.8.11,인천태양광,1.575,5.324311
2024.8.12,인천태양광,1.575,5.972036
2024.8.13,인천태양광,1.575,6.122039
2024.8.14,인천태양광,1.575,4.765733
2024.8.15,인천태양광,1.575,6.051319
2024.8.16,인천태양광,1.575,5.759079
2024.8.17,인천태양광,1.575,5.138997
2024.8.18,인천태양광,1.575,4.380183
2024.8.19,인천태양광,1.575,5.002915
2024.8.20,인천태양광,1.575,4.583228
2024.8.21,인천태양광,1.575,2.275632
2024.8.22,인천태양광,1.575,3.241343
2024.8.23,인천태양광,1.575,5.077474
2024.8.24,인천태양광,1.575,3.603467
2024.8.25,인천태양광,1.575,4.703497
2024.8.26,인천태양광,1.575,2.182245
2024.8.27,인천태양광,1.575,2.899179
2024.8.28,인천태양광,1.575,6.100428
2024.8.29,인천태양광,1.575,6.659395
2024.8.30,인천태양광,1.575,6.429578
2024.8.31,인천태양광,1.575,41.764394
2024.9.1,인천태양광,1.575,5.872873
2024.9.2,인천태양광,1.575,1.120536
2024.9.3,인천태양광,1.575,5.530684
2024.9.4,인천태양광,1.575,6.070355
2024.9.5,인천태양광,1.575,1.522018
2024.9.6,인천태양광,1.575,1.512947
2024.9.7,인천태양광,1.575,4.60378
2024.9.8,인천태양광,1.575,4.80055
2024.9.9,인천태양광,1.575,5.761112
2024.9.10,인천태양광,1.575,5.740636
2024.9.11,인천태양광,1.575,3.875382
2024.9.12,인천태양광,1.575,0.890249
2024.9.13,인천태양광,1.575,1.061792
2024.9.14,인천태양광,1.575,4.389849
2024.9.15,인천태양광,1.575,2.763705
2024.9.16,인천태양광,1.575,4.674996
2024.9.17,인천태양광,1.575,3.966887
2024.9.18,인천태양광,1.575,4.27732
2024.9.19,인천태양광,1.575,3.595836
2024.9.20,인천태양광,1.575,0.785101
2024.9.21,인천태양광,1.575,2.022795
2024.9.22,인천태양광,1.575,5.107399
2024.9.23,인천태양광,1.575,6.546559
2024.9.24,인천태양광,1.575,6.372048
2024.9.25,인천태양광,1.575,4.58185
2024.9.26,인천태양광,1.575,4.485126
2024.9.27,인천태양광,1.575,5.257924
2024.9.28,인천태양광,1.575,4.983405
2024.9.29,인천태양광,1.575,5.648664
2024.9.30,인천태양광,1.575,35.043082
2024.10.1,인천태양광,1.575,2.369851
2024.10.2,인천태양광,1.575,6.693753
2024.10.3,인천태양광,1.575,4.93595
2024.10.4,인천태양광,1.575,6.308859
2024.10.5,인천태양광,1.575,5.097873
2024.10.6,인천태양광,1.575,0.891385
2024.10.7,인천태양광,1.575,2.734861
2024.10.8,인천태양광,1.575,5.207045
2024.10.9,인천태양광,1.575,4.931846
2024.10.10,인천태양광,1.575,4.877499
2024.10.11,인천태양광,1.575,4.928078
2024.10.12,인천태양광,1.575,5.751096
2024.10.13,인천태양광,1.575,2.920592
2024.10.14,인천태양광,1.575,1.347629
2024.10.15,인천태양광,1.575,1.435997
2024.10.16,인천태양광,1.575,3.534552
2024.10.17,인천태양광,1.575,4.527547
2024.10.18,인천태양광,1.575,0.259727
2024.10.19,인천태양광,1.575,5.416701
2024.10.20,인천태양광,1.575,5.760414
2024.10.21,인천태양광,1.575,2.134467
2024.10.22,인천태양광,1.575,0.179799
2024.10.23,인천태양광,1.575,3.682659
2024.10.24,인천태양광,1.575,5.152426
2024.10.25,인천태양광,1.575,4.58835
2024.10.26,인천태양광,1.575,5.086092
2024.10.27,인천태양광,1.575,1.360013
2024.10.28,인천태양광,1.575,2.646933
2024.10.29,인천태양광,1.575,1.857067
2024.10.30,인천태양광,1.575,4.908208
2024.10.31,인천태양광,1.575,33.570011
2024.11.1,인천태양광,1.575,1.58995
2024.11.2,인천태양광,1.575,4.730386
2024.11.3,인천태양광,1.575,4.376011
2024.11.4,인천태양광,1.575,3.678457
2024.11.5,인천태양광,1.575,4.54093
2024.11.6,인천태양광,1.575,5.15354
2024.11.7,인천태양광,1.575,4.948545
2024.11.8,인천태양광,1.575,4.694434
2024.11.9,인천태양광,1.575,4.261797
2024.11.10,인천태양광,1.575,3.703234
2024.11.11,인천태양광,1.575,4.119277
2024.11.12,인천태양광,1.575,4.211069
2024.11.13,인천태양광,1.575,3.792383
2024.11.14,인천태양광,1.575,0.911054
2024.11.15,인천태양광,1.575,2.89333
2024.11.16,인천태양광,1.575,1.791005
2024.11.17,인천태양광,1.575,2.987038
2024.11.18,인천태양광,1.575,4.993629
2024.11.19,인천태양광,1.575,3.076149
2024.11.20,인천태양광,1.575,0.849692
2024.11.21,인천태양광,1.575,2.325067
2024.11.22,인천태양광,1.575,4.569988
2024.11.23,인천태양광,1.575,4.219678
2024.11.24,인천태양광,1.575,4.077305
2024.11.25,인천태양광,1.575,2.939579
2024.11.26,인천태양광,1.575,1.918812
2024.11.27,인천태양광,1.575,0.016685
2024.11.28,인천태양광,1.575,2.361195
2024.11.29,인천태양광,1.575,2.63943
2024.11.30,인천태양광,1.575,1.272257
2023.1.1,제주대태양광,1.087,1.370143
2023.1.2,제주대태양광,1.087,1.518631
2023.1.3,제주대태양광,1.087,1.442458
2023.1.4,제주대태양광,1.087,4.133571
2023.1.5,제주대태양광,1.087,2.747999
2023.1.6,제주대태양광,1.087,1.036527
2023.1.7,제주대태양광,1.087,3.489478
2023.1.8,제주대태양광,1.087,4.192388
2023.1.9,제주대태양광,1.087,2.0152
2023.1.10,제주대태양광,1.087,4.504792
2023.1.11,제주대태양광,1.087,4.201066
2023.1.12,제주대태양광,1.087,1.049061
2023.1.13,제주대태양광,1.087,1.075094
2023.1.14,제주대태양광,1.087,0.116669
2023.1.15,제주대태양광,1.087,0.010606
2023.1.16,제주대태양광,1.087,0.225625
2023.1.17,제주대태양광,1.087,0.06171
2023.1.18,제주대태양광,1.087,0.949747
2023.1.19,제주대태양광,1.087,0.996031
2023.1.20,제주대태양광,1.087,1.126198
2023.1.21,제주대태양광,1.087,0.942997
2023.1.22,제주대태양광,1.087,0.336509
2023.1.23,제주대태양광,1.087,1.430887
2023.1.24,제주대태양광,1.087,0.222732
2023.1.25,제주대태양광,1.087,2.501161
2023.1.26,제주대태양광,1.087,2.572513
2023.1.27,제주대태양광,1.087,0.021212
2023.1.28,제주대태양광,1.087,0.009642
2023.1.29,제주대태양광,1.087,0.646022
2023.1.30,제주대태양광,1.087,4.553967
2023.1.31,제주대태양광,1.087,4.975327
2023.2.1,제주대태양광,1.087,2.573477
2023.2.2,제주대태양광,1.087,4.633032
2023.2.3,제주대태양광,1.087,1.779932
2023.2.4,제주대태양광,1.087,4.762234
2023.2.5,제주대태양광,1.087,4.915547
2023.2.6,제주대태양광,1.087,0.537066
2023.2.7,제주대태양광,1.087,3.550224
2023.2.8,제주대태양광,1.087,4.93965
2023.2.9,제주대태양광,1.087,1.130054
2023.2.10,제주대태양광,1.087,0.943962
2023.2.11,제주대태양광,1.087,1.063524
2023.2.12,제주대태양광,1.087,0.84754
2023.2.13,제주대태양광,1.087,1.052918
2023.2.14,제주대태양광,1.087,3.717031
2023.2.15,제주대태양광,1.087,0.57274
2023.2.16,제주대태양광,1.087,0.199593
2023.2.17,제주대태양광,1.087,1.011457
2023.2.18,제주대태양광,1.087,0.401113
2023.2.19,제주대태양광,1.087,0.474392
2023.2.20,제주대태양광,1.087,4.145142
2023.2.21,제주대태양광,1.087,4.627246
2023.2.22,제주대태양광,1.087,1.897566
2023.2.23,제주대태양광,1.087,0.720264
2023.2.24,제주대태양광,1.087,3.323633
2023.2.25,제주대태양광,1.087,2.297715
2023.2.26,제주대태양광,1.087,5.839258
2023.2.27,제주대태양광,1.087,5.50082
2023.2.28,제주대태양광,1.087,5.615564
2023.3.1,제주대태양광,1.087,0.722195
2023.3.2,제주대태양광,1.087,5.711021
2023.3.3,제주대태양광,1.087,4.158642
2023.3.4,제주대태양광,1.087,4.669672
2023.3.5,제주대태양광,1.087,3.603254
2023.3.6,제주대태양광,1.087,5.260734
2023.3.7,제주대태양광,1.087,4.825873
2023.3.8,제주대태양광,1.087,4.442118
2023.3.9,제주대태양광,1.087,3.690997
2023.3.10,제주대태양광,1.087,5.040893
2023.3.11,제주대태양광,1.087,4.469116
2023.3.12,제주대태양광,1.087,0.688446
2023.3.13,제주대태양광,1.087,6.15552
2023.3.14,제주대태양광,1.087,5.950141
2023.3.15,제주대태양광,1.087,5.094888
2023.3.16,제주대태양광,1.087,5.432362
2023.3.17,제주대태양광,1.087,0.97096
2023.3.18,제주대태양광,1.087,5.909645
2023.3.19,제주대태양광,1.087,4.218419
2023.3.20,제주대태양광,1.087,1.88021
2023.3.21,제주대태양광,1.087,1.361466
2023.3.22,제주대태양광,1.087,2.020986
2023.3.23,제주대태양광,1.087,0.939141
2023.3.24,제주대태양광,1.087,0
2023.3.25,제주대태양광,1.087,0
2023.3.26,제주대태양광,1.087,0
2023.3.27,제주대태양광,1.087,0
2023.3.28,제주대태양광,1.087,4.747772
2023.3.29,제주대태양광,1.087,5.639669
2023.3.30,제주대태양광,1.087,3.66207
2023.3.31,제주대태양광,1.087,5.549996
2023.4.1,제주대태양광,1.087,4.845156
2023.4.2,제주대태양광,1.087,6.060064
2023.4.3,제주대태양광,1.087,5.821902
2023.4.4,제주대태양광,1.087,0.501389
2023.4.5,제주대태양광,1.087,0.38279
2023.4.6,제주대태양광,1.087,1.051953
2023.4.7,제주대태양광,1.087,2.412455
2023.4.8,제주대태양광,1.087,6.210481
2023.4.9,제주대태양광,1.087,6.222051
2023.4.10,제주대태양광,1.087,5.497929
2023.4.11,제주대태양광,1.087,5.506607
2023.4.12,제주대태양광,1.087,6.01378
2023.4.13,제주대태양광,1.087,5.573136
2023.4.14,제주대태양광,1.087,0.658555
2023.4.15,제주대태양광,1.087,1.420281
2023.4.16,제주대태양광,1.087,4.760308
2023.4.17,제주대태양광,1.087,5.593386
2023.4.18,제주대태양광,1.087,5.414043
2023.4.19,제주대태양광,1.087,2.280358
2023.4.20,제주대태양광,1.087,5.247234
2023.4.21,제주대태양광,1.087,5.556747
2023.4.22,제주대태양광,1.087,5.542283
2023.4.23,제주대태양광,1.087,3.160682
2023.4.24,제주대태양광,1.087,0.950711
2023.4.25,제주대태양광,1.087,0.498498
2023.4.26,제주대태양광,1.087,5.555783
2023.4.27,제주대태양광,1.087,6.097666
2023.4.28,제주대태양광,1.087,3.493333
2023.4.29,제주대태양광,1.087,0.488854
2023.4.30,제주대태양광,1.087,6.042709
2023.5.1,제주대태양광,1.087,5.930858
2023.5.2,제주대태양광,1.087,5.538426
2023.5.3,제주대태양광,1.087,0.683626
2023.5.4,제주대태양광,1.087,0.298905
2023.5.5,제주대태양광,1.087,1.010493
2023.5.6,제주대태양광,1.087,1.929384
2023.5.7,제주대태양광,1.087,0.090635
2023.5.8,제주대태양광,1.087,5.287732
2023.5.9,제주대태양광,1.087,5.852759
2023.5.10,제주대태양광,1.087,5.517212
2023.5.11,제주대태양광,1.087,5.095853
2023.5.12,제주대태양광,1.087,2.011345
2023.5.13,제주대태양광,1.087,1.254438
2023.5.14,제주대태양광,1.087,4.642673
2023.5.15,제주대태양광,1.087,2.484769
2023.5.16,제주대태양광,1.087,5.435254
2023.5.17,제주대태양광,1.087,4.68317
2023.5.18,제주대태양광,1.087,2.775963
2023.5.19,제주대태양광,1.087,2.237932
2023.5.20,제주대태양광,1.087,4.566501
2023.5.21,제주대태양광,1.087,4.08536
2023.5.22,제주대태양광,1.087,1.625659
2023.5.23,제주대태양광,1.087,5.64256
2023.5.24,제주대태양광,1.087,2.980376
2023.5.25,제주대태양광,1.087,4.988825
2023.5.26,제주대태양광,1.087,3.962906
2023.5.27,제주대태양광,1.087,1.568771
2023.5.28,제주대태양광,1.087,4.525041
2023.5.29,제주대태양광,1.087,2.592762
2023.5.30,제주대태양광,1.087,0.802224
2023.5.31,제주대태양광,1.087,4.070896
2023.6.1,제주대태양광,1.087,2.315071
2023.6.2,제주대태양광,1.087,4.236739
2023.6.3,제주대태양광,1.087,5.640631
2023.6.4,제주대태양광,1.087,3.749816
2023.6.5,제주대태양광,1.087,0.920821
2023.6.6,제주대태양광,1.087,1.588054
2023.6.7,제주대태양광,1.087,4.693777
2023.6.8,제주대태양광,1.087,3.348704
2023.6.9,제주대태양광,1.087,4.849978
2023.6.10,제주대태양광,1.087,5.260733
2023.6.11,제주대태양광,1.087,3.281208
2023.6.12,제주대태양광,1.087,2.290002
2023.6.13,제주대태양광,1.087,3.482728
2023.6.14,제주대태양광,1.087,4.582891
2023.6.15,제주대태양광,1.087,5.144064
2023.6.16,제주대태양광,1.087,4.708239
2023.6.17,제주대태양광,1.087,5.074641
2023.6.18,제주대태양광,1.087,2.625546
2023.6.19,제주대태양광,1.087,4.991719
2023.6.20,제주대태양광,1.087,1.70569
2023.6.21,제주대태양광,1.087,1.091488
2023.6.22,제주대태양광,1.087,4.34859
2023.6.23,제주대태양광,1.087,5.082356
2023.6.24,제주대태양광,1.087,3.812488
2023.6.25,제주대태양광,1.087,0.622881
2023.6.26,제주대태양광,1.087,1.781862
2023.6.27,제주대태양광,1.087,1.502239
2023.6.28,제주대태양광,1.087,4.56361
2023.6.29,제주대태양광,1.087,3.411377
2023.6.30,제주대태양광,1.087,0.676877
2023.7.1,제주대태양광,1.087,1.459815
2023.7.2,제주대태양광,1.087,3.005443
2023.7.3,제주대태양광,1.087,0.862969
2023.7.4,제주대태양광,1.087,2.660256
2023.7.5,제주대태양광,1.087,3.845271
2023.7.6,제주대태양광,1.087,4.935793
2023.7.7,제주대태양광,1.087,1.995917
2023.7.8,제주대태양광,1.087,0.675912
2023.7.9,제주대태양광,1.087,2.18683
2023.7.10,제주대태양광,1.087,3.748848
2023.7.11,제주대태양광,1.087,3.846237
2023.7.12,제주대태양광,1.087,4.562644
2023.7.13,제주대태양광,1.087,2.090409
2023.7.14,제주대태양광,1.087,2.397029
2023.7.15,제주대태양광,1.087,3.782598
2023.7.16,제주대태양광,1.087,2.446204
2023.7.17,제주대태양광,1.087,1.519596
2023.7.18,제주대태양광,1.087,1.622766
2023.7.19,제주대태양광,1.087,1.566843
2023.7.20,제주대태양광,1.087,1.43378
2023.7.21,제주대태양광,1.087,2.093302
2023.7.22,제주대태양광,1.087,0.861039
2023.7.23,제주대태양광,1.087,1.201404
2023.7.24,제주대태양광,1.087,1.065453
2023.7.25,제주대태양광,1.087,1.633372
2023.7.26,제주대태양광,1.087,3.3757
2023.7.27,제주대태양광,1.087,4.543359
2023.7.28,제주대태양광,1.087,1.507063
2023.7.29,제주대태양광,1.087,4.034254
2023.7.30,제주대태양광,1.087,3.207929
2023.7.31,제주대태양광,1.087,4.014972
2023.8.1,제주대태양광,1.087,4.26856
2023.8.2,제주대태양광,1.087,4.665814
2023.8.3,제주대태양광,1.087,4.76995
2023.8.4,제주대태양광,1.087,3.744993
2023.8.5,제주대태양광,1.087,3.728604
2023.8.6,제주대태양광,1.087,1.970846
2023.8.7,제주대태양광,1.087,2.439452
2023.8.8,제주대태양광,1.087,1.172479
2023.8.9,제주대태양광,1.087,0.002892
2023.8.10,제주대태양광,1.087,2.157904
2023.8.11,제주대태양광,1.087,4.391979
2023.8.12,제주대태양광,1.087,3.729566
2023.8.13,제주대태양광,1.087,3.728604
2023.8.14,제주대태양광,1.087,4.526004
2023.8.15,제주대태양광,1.087,3.658215
2023.8.16,제주대태양광,1.087,3.677498
2023.8.17,제주대태양광,1.087,1.754863
2023.8.18,제주대태양광,1.087,2.906129
2023.8.19,제주대태양광,1.087,2.599511
2023.8.20,제주대태양광,1.087,3.261925
2023.8.21,제주대태양광,1.087,3.82406
2023.8.22,제주대태양광,1.087,2.002665
2023.8.23,제주대태양광,1.087,0.257445
2023.8.24,제주대태양광,1.087,1.695082
2023.8.25,제주대태양광,1.087,4.478758
2023.8.26,제주대태양광,1.087,4.438262
2023.8.27,제주대태양광,1.087,4.522149
2023.8.28,제주대태양광,1.087,3.607112
2023.8.29,제주대태양광,1.087,1.594804
2023.8.30,제주대태양광,1.087,0.244909
2023.8.31,제주대태양광,1.087,3.036299
2023.9.1,제주대태양광,1.087,0.848506
2023.9.2,제주대태양광,1.087,3.177076
2023.9.3,제주대태양광,1.087,3.601327
2023.9.4,제주대태양광,1.087,4.834552
2023.9.5,제주대태양광,1.087,4.382337
2023.9.6,제주대태양광,1.087,4.903977
2023.9.7,제주대태양광,1.087,4.923259
2023.9.8,제주대태양광,1.087,4.464294
2023.9.9,제주대태양광,1.087,4.299416
2023.9.10,제주대태양광,1.087,3.859734
2023.9.11,제주대태양광,1.087,3.22432
2023.9.12,제주대태양광,1.087,2.464521
2023.9.13,제주대태양광,1.087,2.715215
2023.9.14,제주대태양광,1.087,0.65759
2023.9.15,제주대태양광,1.087,3.575292
2023.9.16,제주대태양광,1.087,1.547559
2023.9.17,제주대태양광,1.087,1.427996
2023.9.18,제주대태양광,1.087,2.266859
2023.9.19,제주대태양광,1.087,2.293857
2023.9.20,제주대태양광,1.087,1.688333
2023.9.21,제주대태양광,1.087,2.209972
2023.9.22,제주대태양광,1.087,1.114627
2023.9.23,제주대태양광,1.087,2.468381
2023.9.24,제주대태양광,1.087,2.133799
2023.9.25,제주대태양광,1.087,3.742101
2023.9.26,제주대태양광,1.087,3.317849
2023.9.27,제주대태양광,1.087,4.486471
2023.9.28,제주대태양광,1.087,2.545517
2023.9.29,제주대태양광,1.087,4.803696
2023.9.30,제주대태양광,1.087,1.360502
2023.10.1,제주대태양광,1.087,3.880945
2023.10.2,제주대태양광,1.087,3.764279
2023.10.3,제주대태양광,1.087,0.619986
2023.10.4,제주대태양광,1.087,4.727522
2023.10.5,제주대태양광,1.087,4.627248
2023.10.6,제주대태양광,1.087,2.823208
2023.10.7,제주대태양광,1.087,0.762691
2023.10.8,제주대태양광,1.087,1.416426
2023.10.9,제주대태양광,1.087,1.877318
2023.10.10,제주대태양광,1.087,3.826951
2023.10.11,제주대태양광,1.087,3.645679
2023.10.12,제주대태양광,1.087,4.094037
2023.10.13,제주대태양광,1.087,2.207078
2023.10.14,제주대태양광,1.087,4.270488
2023.10.15,제주대태양광,1.087,2.891669
2023.10.16,제주대태양광,1.087,3.108615
2023.10.17,제주대태양광,1.087,5.243377
2023.10.18,제주대태양광,1.087,5.035107
2023.10.19,제주대태양광,1.087,3.641825
2023.10.20,제주대태양광,1.087,2.077875
2023.10.21,제주대태양광,1.087,5.144064
2023.10.22,제주대태양광,1.087,4.138389
2023.10.23,제주대태양광,1.087,3.854914
2023.10.24,제주대태양광,1.087,3.958085
2023.10.25,제주대태양광,1.087,4.212636
2023.10.26,제주대태양광,1.087,4.40644
2023.10.27,제주대태양광,1.087,4.041006
2023.10.28,제주대태양광,1.087,4.785377
2023.10.29,제주대태양광,1.087,4.386194
2023.10.30,제주대태양광,1.087,1.276616
2023.10.31,제주대태양광,1.087,7.110089
2023.11.1,제주대태양광,1.087,4.646532
2023.11.2,제주대태양광,1.087,4.619532
2023.11.3,제주대태양광,1.087,4.122
2023.11.4,제주대태양광,1.087,2.318928
2023.11.5,제주대태양광,1.087,0.669161
2023.11.6,제주대태양광,1.087,0.339402
2023.11.7,제주대태양광,1.087,1.676762
2023.11.8,제주대태양광,1.087,4.645567
2023.11.9,제주대태양광,1.087,1.489705
2023.11.10,제주대태양광,1.087,1.544666
2023.11.11,제주대태양광,1.087,3.283136
2023.11.12,제주대태양광,1.087,0.347115
2023.11.13,제주대태양광,1.087,0.885144
2023.11.14,제주대태양광,1.087,0.74437
2023.11.15,제주대태양광,1.087,3.334239
2023.11.16,제주대태양광,1.087,0.29794
2023.11.17,제주대태양광,1.087,0.907322
2023.11.18,제주대태양광,1.087,0.407862
2023.11.19,제주대태양광,1.087,3.744029
2023.11.20,제주대태양광,1.087,4.565538
2023.11.21,제주대태양광,1.087,2.9958
2023.11.22,제주대태양광,1.087,4.256988
2023.11.23,제주대태양광,1.087,3.159717
2023.11.24,제주대태양광,1.087,0.463786
2023.11.25,제주대태양광,1.087,3.048834
2023.11.26,제주대태양광,1.087,4.022687
2023.11.27,제주대태양광,1.087,0.829221
2023.11.28,제주대태양광,1.087,0.522601
2023.11.29,제주대태양광,1.087,1.796325
2023.11.30,제주대태양광,1.087,0.043389
2023.12.1,제주대태양광,1.087,0.218876
2023.12.2,제주대태양광,1.087,0.971923
2023.12.3,제주대태양광,1.087,1.755827
2023.12.4,제주대태양광,1.087,3.274459
2023.12.5,제주대태양광,1.087,4.291699
2023.12.6,제주대태양광,1.087,2.55805
2023.12.7,제주대태양광,1.087,4.371728
2023.12.8,제주대태양광,1.087,4.229024
2023.12.9,제주대태양광,1.087,2.654472
2023.12.10,제주대태양광,1.087,2.529125
2023.12.11,제주대태양광,1.087,0
2023.12.12,제주대태양광,1.087,0
2023.12.13,제주대태양광,1.087,0
2023.12.14,제주대태양광,1.087,0
2023.12.15,제주대태양광,1.087,0
2023.12.16,제주대태양광,1.087,0
2023.12.17,제주대태양광,1.087,0
2023.12.18,제주대태양광,1.087,0
2023.12.19,제주대태양광,1.087,0
2023.12.20,제주대태양광,1.087,0
2023.12.21,제주대태양광,1.087,0
2023.12.22,제주대태양광,1.087,0
2023.12.23,제주대태양광,1.087,0
2023.12.24,제주대태양광,1.087,0
2023.12.25,제주대태양광,1.087,0
2023.12.26,제주대태양광,1.087,0
2023.12.27,제주대태양광,1.087,0
