날짜,발전기명,설비용량(MW),발전량(MWh),평균기온,평균습도,총강수량,총적설량,평균풍속,일조시간,일사량,평균운량,날씨코드,위도,경도
2023-10-25,여수엑스포태양광,2.218,10.19616,17.344751,77.37199,0.0,0.0,8.714019,34268.656,15.38,19.875,3,34.7531967,127.754275
2023-10-26,여수엑스포태양광,2.218,9.13968,18.742668,75.118225,0.0,0.0,15.939175,35476.883,14.68,45.75,3,34.7531967,127.754275
2023-10-27,여수엑스포태양광,2.218,10.74576,15.857249,58.864544,0.0,0.0,12.074448,33962.43,15.58,14.666667,2,34.7531967,127.754275
2023-10-28,여수엑스포태양광,2.218,9.966,15.7635,72.944405,0.0,0.0,8.667818,35296.297,14.88,4.2083335,1,34.7531967,127.754275
2023-10-29,여수엑스포태양광,2.218,10.01208,15.711414,77.499825,0.0,0.0,7.375816,32711.96,14.36,50.0,3,34.7531967,127.754275
2023-10-30,여수엑스포태양광,2.218,10.2168,15.990585,77.672905,0.0,0.0,7.3847446,33036.72,14.36,11.125,2,34.7531967,127.754275
2023-10-31,여수엑스포태양광,2.218,10.09896,16.926,70.833466,0.0,0.0,9.169776,32400.0,14.38,26.25,3,34.7531967,127.754275
2023-11-01,여수엑스포태양광,2.218,9.45336,18.403084,85.77826,0.0,0.0,12.349175,29457.574,13.15,33.541668,3,34.7531967,127.754275
2023-11-02,여수엑스포태양광,2.218,10.34856,18.490583,81.08892,0.0,0.0,8.394098,34726.42,14.04,13.75,2,34.7531967,127.754275
2023-11-03,여수엑스포태양광,2.218,9.91488,19.515585,82.840965,0.0,0.0,7.7555375,32400.0,12.93,48.333332,3,34.7531967,127.754275
2023-11-04,여수엑스포태양광,2.218,4.03968,19.003082,88.63157,7.6,0.0,11.632291,26813.33,10.57,92.0,63,34.7531967,127.754275
2023-11-05,여수엑스포태양광,2.218,3.49656,20.861418,87.70591,40.700005,0.0,27.98408,19434.557,7.92,99.791664,63,34.7531967,127.754275
2023-11-06,여수엑스포태양광,2.218,2.3004,14.5843315,61.558025,0.3,0.0,28.715925,22911.441,8.13,37.75,51,34.7531967,127.754275
2023-11-07,여수엑스포태양광,2.218,9.7176,10.15725,65.58665,0.0,0.0,15.494184,34683.45,13.27,13.375,2,34.7531967,127.754275
2023-11-08,여수엑스포태양광,2.218,10.47216,12.875999,77.20387,0.0,0.0,7.2907157,33251.07,14.0,63.916668,3,34.7531967,127.754275
2023-11-09,여수엑스포태양광,2.218,5.8668,16.021833,85.14096,7.3,0.0,8.032464,25200.0,12.03,92.291664,55,34.7531967,127.754275
2023-11-10,여수엑스포태양광,2.218,6.33096,7.9697495,53.2261,0.2,0.0,14.306394,23052.363,10.47,64.291664,51,34.7531967,127.754275
2023-11-11,여수엑스포태양광,2.218,9.27912,7.344751,46.252674,0.0,0.0,16.343414,32400.0,12.9,56.916668,3,34.7531967,127.754275
2023-11-12,여수엑스포태양광,2.218,9.00168,5.5134997,54.726696,0.0,0.0,19.741282,31114.648,12.82,4.8333335,3,34.7531967,127.754275
2023-11-13,여수엑스포태양광,2.218,11.03784,5.775999,54.060272,0.0,0.0,15.341573,33862.793,13.89,4.2083335,1,34.7531967,127.754275
2023-11-14,여수엑스포태양광,2.218,10.42776,8.580167,66.57102,0.0,0.0,11.367379,33296.418,13.18,21.583334,3,34.7531967,127.754275
2023-11-15,여수엑스포태양광,2.218,9.2196,9.321834,71.80154,0.0,0.0,5.608088,32274.697,12.35,66.541664,3,34.7531967,127.754275
2023-11-16,여수엑스포태양광,2.218,1.33032,8.892669,86.746124,11.5,0.0,13.477458,967.0191,3.45,49.208332,63,34.7531967,127.754275
2023-11-17,여수엑스포태양광,2.218,8.00664,5.2801666,65.14692,0.4,0.0,22.771002,33393.555,11.36,35.375,51,34.7531967,127.754275
2023-11-18,여수엑스포태양광,2.218,10.66992,6.876,61.579815,0.0,0.0,22.95977,33107.324,11.98,20.333334,2,34.7531967,127.754275
2023-11-19,여수엑스포태양광,2.218,9.81912,10.601,66.7947,0.0,0.0,19.163902,33060.68,11.06,18.791666,3,34.7531967,127.754275
2023-11-20,여수엑스포태양광,2.218,9.6204,8.309335,77.03979,0.0,0.0,4.8018613,32088.695,12.68,36.333332,3,34.7531967,127.754275
2023-11-21,여수엑스포태양광,2.218,9.86976,9.896833,81.55238,0.0,0.0,6.3831806,32056.424,12.37,23.458334,3,34.7531967,127.754275
2023-11-22,여수엑스포태양광,2.218,9.5556,13.644752,84.78709,0.0,0.0,7.996405,32396.25,11.97,59.25,3,34.7531967,127.754275
2023-11-23,여수엑스포태양광,2.218,6.30936,11.742667,67.76264,0.0,0.0,21.874334,32468.396,11.66,10.125,1,34.7531967,127.754275
2023-11-24,여수엑스포태양광,2.218,10.4376,2.3072503,50.932568,0.0,0.0,19.246653,32435.996,11.48,11.083333,2,34.7531967,127.754275
2023-11-25,여수엑스포태양광,2.218,10.69176,3.4572496,56.245007,0.0,0.0,5.3673635,31944.76,12.48,24.958334,3,34.7531967,127.754275
2023-11-26,여수엑스포태양광,2.218,4.7484,7.130167,59.231064,0.0,0.0,5.3116817,15971.487,7.61,74.791664,3,34.7531967,127.754275
2023-11-27,여수엑스포태양광,2.218,2.54232,10.040583,76.49972,0.0,0.0,15.124599,25305.967,8.42,24.625,3,34.7531967,127.754275
2023-11-28,여수엑스포태양광,2.218,9.10992,6.1530824,60.892105,0.0,0.0,13.451554,31880.238,11.68,24.333334,3,34.7531967,127.754275
2023-11-29,여수엑스포태양광,2.218,3.6456,5.728083,59.17995,0.0,0.0,17.229288,21672.61,7.8,80.125,3,34.7531967,127.754275
2023-11-30,여수엑스포태양광,2.218,9.96936,1.69475,52.308228,0.0,0.0,18.60221,31868.734,11.98,35.333332,3,34.7531967,127.754275
2023-12-01,여수엑스포태양광,2.218,9.67128,2.4030833,60.078373,0.0,0.0,15.753949,31934.295,10.89,7.9166665,2,34.7531967,127.754275
2023-12-02,여수엑스포태양광,2.218,6.65616,6.751001,62.737972,0.0,0.0,14.699874,28831.693,10.3,29.291666,3,34.7531967,127.754275
2023-12-03,여수엑스포태양광,2.218,9.31632,4.8155837,63.915447,0.0,0.0,9.449073,31812.2,11.67,8.208333,1,34.7531967,127.754275
2023-12-04,여수엑스포태양광,2.218,8.63472,6.698917,57.878067,0.0,0.0,6.8392787,28831.021,11.24,76.125,3,34.7531967,127.754275
2023-12-05,여수엑스포태양광,2.218,1.638,7.2676663,66.610725,0.0,0.0,5.0502734,31799.914,10.91,38.041668,3,34.7531967,127.754275
2023-12-06,여수엑스포태양광,2.218,0.52224,9.784334,74.00754,3.7,0.0,19.651289,14338.676,7.55,47.166668,61,34.7531967,127.754275
2023-12-07,여수엑스포태양광,2.218,8.88744,9.169749,65.655876,0.0,0.0,10.977422,31797.115,11.37,2.0,1,34.7531967,127.754275
2023-12-08,여수엑스포태양광,2.218,7.36704,13.507249,82.841446,0.0,0.0,11.868004,31799.164,10.74,17.5,3,34.7531967,127.754275
2023-12-09,여수엑스포태양광,2.218,4.87824,13.288499,85.31041,0.0,0.0,7.470883,29091.525,8.62,61.458332,3,34.7531967,127.754275
2023-12-10,여수엑스포태양광,2.218,6.9144,13.778084,83.703705,6.3999996,0.0,17.665638,27244.951,9.41,81.333336,55,34.7531967,127.754275
2023-12-11,여수엑스포태양광,2.218,0.19392,12.832249,94.76221,23.300005,0.0,19.343966,0.0,1.78,100.0,63,34.7531967,127.754275
2023-12-12,여수엑스포태양광,2.218,0.59544,8.75725,81.12568,0.5,0.0,17.734072,0.0,2.62,73.791664,51,34.7531967,127.754275
2023-12-13,여수엑스포태양광,2.218,9.22776,10.809333,73.152855,0.2,0.0,14.755299,31841.646,10.81,50.083332,51,34.7531967,127.754275
2023-12-14,여수엑스포태양광,2.218,0.27888,11.853082,94.916664,22.4,0.0,15.742816,0.0,1.39,100.0,63,34.7531967,127.754275
2023-12-15,여수엑스포태양광,2.218,0.31992,10.294749,85.9587,3.5,0.0,24.365389,4141.314,3.7,93.208336,55,34.7531967,127.754275
2023-12-16,여수엑스포태양광,2.218,2.85432,-0.21983342,58.526443,0.1,0.0,26.49481,10549.76,6.15,57.708332,51,34.7531967,127.754275
2023-12-17,여수엑스포태양광,2.218,10.30296,-2.8094168,55.682514,0.0,0.0,12.240231,31910.934,11.33,41.375,3,34.7531967,127.754275
2023-12-18,여수엑스포태양광,2.218,6.48648,0.26974997,65.65211,1.1,0.77,6.721819,29341.746,9.74,92.875,71,34.7531967,127.754275
2023-12-19,여수엑스포태양광,2.218,4.79016,2.8551667,68.146034,0.0,0.0,12.866196,23590.852,7.61,87.041664,3,34.7531967,127.754275
2023-12-20,여수엑스포태양광,2.218,4.11384,-2.1052501,57.574524,0.0,0.0,20.866392,22983.723,7.95,37.875,3,34.7531967,127.754275
2023-12-21,여수엑스포태양광,2.218,10.02408,-4.2531667,51.080074,0.0,0.0,15.627732,31976.34,11.27,2.75,0,34.7531967,127.754275
2023-12-22,여수엑스포태양광,2.218,10.41504,-3.4073334,52.481632,0.0,0.0,16.6709,31973.916,11.33,24.041666,3,34.7531967,127.754275
2023-12-23,여수엑스포태양광,2.218,8.13048,0.64683324,61.58527,0.3,0.21000001,7.2812724,31026.512,10.03,83.583336,71,34.7531967,127.754275
2023-12-24,여수엑스포태양광,2.218,6.41712,2.0093331,65.599,0.0,0.0,10.681602,28495.512,10.53,19.166666,3,34.7531967,127.754275
2023-12-25,여수엑스포태양광,2.218,6.5208,2.31975,67.73516,0.0,0.0,12.97185,26076.678,7.89,27.833334,3,34.7531967,127.754275
2023-12-26,여수엑스포태양광,2.218,8.73288,4.6009994,71.364746,0.0,0.0,9.971359,31326.713,10.69,79.458336,3,34.7531967,127.754275
2023-12-27,여수엑스포태양광,2.218,9.18384,4.486416,77.11646,0.0,0.0,4.998678,30561.697,10.56,37.375,3,34.7531967,127.754275
2023-12-28,여수엑스포태양광,2.218,7.99464,4.6759996,71.34086,0.0,0.0,11.003781,31147.914,10.54,16.25,3,34.7531967,127.754275
2023-12-29,여수엑스포태양광,2.218,8.48544,3.6197493,78.32098,0.0,0.0,6.0258713,32063.115,11.02,50.25,3,34.7531967,127.754275
2023-12-30,여수엑스포태양광,2.218,5.85912,7.58225,84.95514,3.4,0.0,9.516364,22416.258,8.69,79.208336,55,34.7531967,127.754275
2023-12-31,여수엑스포태양광,2.218,3.27096,4.9968333,76.94369,0.0,0.0,18.37422,32121.24,8.58,27.375,3,34.7531967,127.754275
2024-01-01,여수엑스포태양광,2.218,7.61856,7.0885005,72.97918,0.0,0.0,7.9246573,28538.643,9.36,83.416664,3,34.7531967,127.754275
2024-01-02,여수엑스포태양광,2.218,8.0472,6.2572494,70.54953,0.8,0.0,14.4918585,30745.887,9.65,79.625,51,34.7531967,127.754275
2024-01-03,여수엑스포태양광,2.218,6.01488,3.7968328,68.59339,0.3,0.0,17.57496,25200.0,9.71,15.166667,51,34.7531967,127.754275
2024-01-04,여수엑스포태양광,2.218,9.08904,4.365583,72.20302,0.0,0.0,7.6513004,32112.22,11.61,21.375,2,34.7531967,127.754275
2024-01-05,여수엑스포태양광,2.218,5.59104,7.0301666,73.95404,0.0,0.0,12.835103,30149.453,9.72,19.583334,3,34.7531967,127.754275
2024-01-06,여수엑스포태양광,2.218,8.40168,4.109332,58.093754,0.0,0.0,14.846973,32104.201,10.88,22.916666,3,34.7531967,127.754275
2024-01-07,여수엑스포태양광,2.218,7.10712,-0.7156666,53.1153,0.0,0.0,18.664682,28503.2,11.12,21.25,3,34.7531967,127.754275
2024-01-08,여수엑스포태양광,2.218,10.03152,0.31558326,57.65962,0.0,0.0,7.719169,32104.27,11.93,22.375,3,34.7531967,127.754275
2024-01-09,여수엑스포태양광,2.218,1.10928,2.9801662,82.81022,6.8,0.0,6.038218,0.0,4.44,77.625,61,34.7531967,127.754275
2024-01-10,여수엑스포태양광,2.218,4.96728,2.7072499,74.16562,0.0,0.0,11.075347,32112.773,10.46,21.125,3,34.7531967,127.754275
2024-01-11,여수엑스포태양광,2.218,10.24344,4.378083,69.82978,0.0,0.0,14.805813,32120.3,12.15,26.75,3,34.7531967,127.754275
2024-01-12,여수엑스포태양광,2.218,8.59896,4.755166,53.052097,0.0,0.0,15.9096155,30930.045,11.69,2.875,2,34.7531967,127.754275
2024-01-13,여수엑스포태양광,2.218,9.88224,3.56975,67.22515,0.0,0.0,7.452286,32241.818,12.27,17.541666,3,34.7531967,127.754275
2024-01-14,여수엑스포태양광,2.218,9.14976,6.1843343,74.20696,0.4,0.0,16.185223,32156.398,10.68,41.791668,51,34.7531967,127.754275
2024-01-15,여수엑스포태양광,2.218,10.73976,1.4155831,51.78168,0.0,0.0,12.413166,32343.207,12.7,1.75,0,34.7531967,127.754275
2024-01-16,여수엑스포태양광,2.218,9.2196,3.7176669,62.4935,0.0,0.0,7.080198,29013.74,11.42,63.0,3,34.7531967,127.754275
2024-01-17,여수엑스포태양광,2.218,1.66752,8.809334,84.415596,2.0,0.0,7.6684213,2259.603,4.1,98.583336,53,34.7531967,127.754275
2024-01-18,여수엑스포태양광,2.218,0.74832,8.263499,91.96139,5.1999993,0.0,21.162664,0.0,2.09,100.0,53,34.7531967,127.754275
2024-01-19,여수엑스포태양광,2.218,1.05648,6.959333,75.88162,2.1,0.0,26.415754,0.0,3.1,100.0,53,34.7531967,127.754275
2024-01-20,여수엑스포태양광,2.218,0.44352,5.5697494,92.682045,21.400003,0.0,30.782661,0.0,1.55,100.0,61,34.7531967,127.754275
2024-01-21,여수엑스포태양광,2.218,2.26368,5.1822495,73.84408,0.3,0.0,18.826836,5659.405,5.65,96.666664,51,34.7531967,127.754275
2024-01-22,여수엑스포태양광,2.218,8.77488,-3.4365003,54.63298,0.0,0.0,27.572634,28955.66,10.45,75.958336,3,34.7531967,127.754275
2024-01-23,여수엑스포태양광,2.218,9.33504,-4.4365,55.581482,0.0,0.0,26.571768,32538.426,11.03,57.5,3,34.7531967,127.754275
2024-01-24,여수엑스포태양광,2.218,11.38584,-3.0594168,54.833282,0.0,0.0,24.983582,26085.057,10.95,21.208334,3,34.7531967,127.754275
2024-01-25,여수엑스포태양광,2.218,8.68728,-0.26149997,49.566193,0.0,0.0,20.31339,33407.625,13.18,9.708333,2,34.7531967,127.754275
2024-01-26,여수엑스포태양광,2.218,10.55688,2.7093332,61.766953,0.0,0.0,13.676097,33425.395,13.31,1.4166666,0,34.7531967,127.754275
2024-01-27,여수엑스포태양광,2.218,9.80928,3.1801662,57.552433,0.0,0.0,13.616624,33667.707,13.1,38.666668,3,34.7531967,127.754275
2024-01-28,여수엑스포태양광,2.218,10.97688,1.8572502,60.796158,0.0,0.0,13.478892,33687.875,13.68,3.5,1,34.7531967,127.754275
2024-01-29,여수엑스포태양광,2.218,10.776,1.8968335,63.375473,0.0,0.0,9.767133,33943.984,13.79,15.625,2,34.7531967,127.754275
2024-01-30,여수엑스포태양광,2.218,7.32528,6.042667,72.88413,0.6,0.0,9.454112,31163.291,12.96,74.125,51,34.7531967,127.754275
2024-01-31,여수엑스포태양광,2.218,6.34248,8.173917,84.07064,4.2,0.0,7.9468293,23438.89,10.27,79.333336,61,34.7531967,127.754275
2024-02-01,여수엑스포태양광,2.218,1.11,6.2885,82.23013,2.3999999,0.0,16.400227,0.0,2.79,100.0,55,34.7531967,127.754275
2024-02-02,여수엑스포태양광,2.218,2.59344,6.746834,77.980995,0.1,0.0,12.4155655,9728.035,6.98,90.958336,51,34.7531967,127.754275
2024-02-03,여수엑스포태양광,2.218,1.64592,6.1093335,88.163025,6.3,0.0,17.359972,0.0,3.37,98.916664,55,34.7531967,127.754275
2024-02-04,여수엑스포태양광,2.218,4.62456,7.596834,83.56101,14.300002,0.0,24.21051,18119.156,8.0,99.625,63,34.7531967,127.754275
2024-02-05,여수엑스포태양광,2.218,1.002,5.2572494,87.7064,2.4999998,0.0,18.931581,0.0,3.19,100.0,53,34.7531967,127.754275
2024-02-06,여수엑스포태양광,2.218,1.28928,4.2551665,76.97154,0.3,0.0,13.103195,2535.0938,5.84,73.541664,51,34.7531967,127.754275
2024-02-07,여수엑스포태양광,2.218,10.38192,2.3718336,66.76595,0.0,0.0,7.0590205,34390.547,14.69,47.916668,3,34.7531967,127.754275
2024-02-08,여수엑스포태양광,2.218,9.11112,3.3322496,68.43488,0.0,0.0,9.634487,34705.496,13.55,80.916664,3,34.7531967,127.754275
2024-02-09,여수엑스포태양광,2.218,10.8648,3.5489156,61.5396,0.0,0.0,15.599609,34860.97,15.17,13.125,3,34.7531967,127.754275
2024-02-10,여수엑스포태양광,2.218,10.07208,4.4239163,63.65093,0.0,0.0,11.923069,34996.594,14.79,20.0,3,34.7531967,127.754275
2024-02-11,여수엑스포태양광,2.218,9.37848,3.8155825,64.62142,0.0,0.0,15.666078,34980.695,14.24,12.083333,2,34.7531967,127.754275
2024-02-12,여수엑스포태양광,2.218,11.31888,4.1843333,77.57798,0.0,0.0,5.8316917,34958.055,15.45,15.541667,3,34.7531967,127.754275
2024-02-13,여수엑스포태양광,2.218,10.41864,11.05725,82.39004,1.6,0.0,10.473323,35020.56,14.67,42.5,61,34.7531967,127.754275
2024-02-14,여수엑스포태양광,2.218,2.46984,12.16975,97.58442,4.5,0.0,7.2693596,18160.375,7.6,80.208336,61,34.7531967,127.754275
2024-02-15,여수엑스포태양광,2.218,7.42872,5.184334,74.76177,0.8,0.0,17.787483,26250.252,10.03,66.583336,51,34.7531967,127.754275
2024-02-16,여수엑스포태양광,2.218,12.11616,3.9905827,73.58082,0.0,0.0,6.160147,35205.85,15.04,32.875,3,34.7531967,127.754275
2024-02-17,여수엑스포태양광,2.218,12.19632,6.1530833,83.989265,0.0,0.0,7.7376313,35266.75,16.17,20.083334,3,34.7531967,127.754275
2024-02-18,여수엑스포태양광,2.218,0.63288,13.280168,93.41049,65.5,0.0,22.887314,6731.844,6.39,100.0,65,34.7531967,127.754275
2024-02-19,여수엑스포태양광,2.218,3.10752,12.207252,90.759605,4.2000003,0.0,18.46235,16388.23,8.61,88.583336,61,34.7531967,127.754275
2024-02-20,여수엑스포태양광,2.218,0.45864,8.411416,91.34132,13.8,0.0,25.819374,0.0,3.61,100.0,63,34.7531967,127.754275
2024-02-21,여수엑스포태양광,2.218,0.75624,6.1843343,90.78976,12.9,0.0,29.695997,2965.144,4.76,100.0,61,34.7531967,127.754275
2024-02-22,여수엑스포태양광,2.218,1.07952,3.8301668,81.02214,2.1000001,0.14,27.288568,0.0,3.65,100.0,71,34.7531967,127.754275
2024-02-23,여수엑스포태양광,2.218,3.66024,4.071833,70.73336,1.8000002,0.49,23.082123,6032.635,6.62,99.208336,71,34.7531967,127.754275
2024-02-24,여수엑스포태양광,2.218,4.51512,4.6093326,79.07989,7.5,1.05,20.181341,11364.663,9.04,95.208336,73,34.7531967,127.754275
2024-02-25,여수엑스포태양광,2.218,2.90304,5.211416,82.67196,0.2,0.0,7.9435782,1599.7727,7.11,90.916664,51,34.7531967,127.754275
2024-02-26,여수엑스포태양광,2.218,11.61672,6.1239166,67.118614,0.0,0.0,14.694062,35689.95,16.12,86.75,3,34.7531967,127.754275
2024-02-27,여수엑스포태양광,2.218,10.15656,5.0593324,64.05363,0.0,0.0,16.04351,36030.1,15.18,61.5,3,34.7531967,127.754275
2024-02-28,여수엑스포태양광,2.218,11.58864,7.826,66.98254,0.0,0.0,12.821221,35903.453,17.28,66.833336,3,34.7531967,127.754275
2024-02-29,여수엑스포태양광,2.218,1.08,3.7572496,84.22891,8.3,0.0,18.329718,2213.231,2.96,72.833336,61,34.7531967,127.754275
2024-03-01,여수엑스포태양광,2.218,12.87816,-1.5115,49.642086,0.0,0.0,25.236498,38292.99,18.25,50.083332,3,34.7531967,127.754275
2024-03-02,여수엑스포태양광,2.218,13.38,3.4926665,55.67407,0.0,0.0,14.208993,36774.82,18.61,13.875,3,34.7531967,127.754275
2024-03-03,여수엑스포태양광,2.218,7.992,6.571833,72.49834,0.3,0.0,12.490929,36000.0,14.67,42.416668,51,34.7531967,127.754275
2024-03-04,여수엑스포태양광,2.218,6.32424,9.040585,77.76382,7.1000004,0.0,13.73428,20549.766,13.08,100.0,61,34.7531967,127.754275
2024-03-05,여수엑스포태양광,2.218,0.57072,7.4239173,83.61295,4.0,0.0,26.937876,0.0,3.61,99.375,61,34.7531967,127.754275
2024-03-06,여수엑스포태양광,2.218,8.89608,8.501,70.12464,0.5,0.0,12.110667,22336.205,13.05,88.583336,51,34.7531967,127.754275
2024-03-07,여수엑스포태양광,2.218,8.19336,5.384334,62.136715,0.1,0.0,17.120825,30845.773,15.08,40.541668,51,34.7531967,127.754275
2024-03-08,여수엑스포태양광,2.218,12.7032,3.5822494,49.68736,0.0,0.0,22.459791,38862.633,19.9,0.875,0,34.7531967,127.754275
2024-03-09,여수엑스포태양광,2.218,12.84864,3.796833,56.181274,0.0,0.0,9.165016,38944.41,20.26,6.0,1,34.7531967,127.754275
2024-03-10,여수엑스포태양광,2.218,12.68424,5.661417,64.91065,0.0,0.0,5.9212127,37309.06,20.15,41.291668,3,34.7531967,127.754275
2024-03-11,여수엑스포태양광,2.218,5.0496,7.2572503,81.72937,1.6,0.0,5.315568,15572.543,9.33,78.791664,51,34.7531967,127.754275
2024-03-12,여수엑스포태양광,2.218,6.56856,7.386417,73.00859,0.1,0.0,13.5717745,39188.1,17.56,16.208334,51,34.7531967,127.754275
2024-03-13,여수엑스포태양광,2.218,12.648,8.1655855,52.01663,0.0,0.0,14.690326,36000.0,20.6,61.541668,3,34.7531967,127.754275
2024-03-14,여수엑스포태양광,2.218,11.12976,9.334332,51.696667,0.0,0.0,12.303416,39350.996,19.87,27.0,3,34.7531967,127.754275
2024-03-15,여수엑스포태양광,2.218,12.42072,10.505166,46.29947,0.0,0.0,10.914033,39454.297,21.36,10.541667,3,34.7531967,127.754275
2024-03-16,여수엑스포태양광,2.218,11.13936,12.9885,47.94949,0.2,0.0,8.33482,32400.0,19.88,79.166664,51,34.7531967,127.754275
2024-03-17,여수엑스포태양광,2.218,9.82104,9.89475,54.019512,0.0,0.0,16.623003,34928.805,16.49,76.708336,3,34.7531967,127.754275
2024-03-18,여수엑스포태양광,2.218,11.83152,10.386416,44.82783,0.0,0.0,11.691764,36000.0,20.89,74.708336,3,34.7531967,127.754275
2024-03-19,여수엑스포태양광,2.218,9.19128,8.548917,51.550716,0.2,0.0,26.154589,33400.58,17.64,19.916666,51,34.7531967,127.754275
2024-03-20,여수엑스포태양광,2.218,13.00728,5.5718327,41.49256,0.0,0.0,22.42346,39670.88,21.21,9.041667,2,34.7531967,127.754275
2024-03-21,여수엑스포태양광,2.218,13.0656,8.734334,53.62936,0.0,0.0,11.406764,39666.07,21.88,34.25,3,34.7531967,127.754275
2024-03-22,여수엑스포태양광,2.218,7.20048,13.471832,77.47674,6.0,0.0,22.731735,33161.2,18.25,70.5,61,34.7531967,127.754275
2024-03-23,여수엑스포태양광,2.218,9.8568,14.8134985,76.16896,2.9000003,0.0,14.517505,33305.176,19.55,96.708336,53,34.7531967,127.754275
2024-03-24,여수엑스포태양광,2.218,1.20624,12.073916,75.66172,0.5,0.0,19.305487,2591.9106,6.96,98.0,51,34.7531967,127.754275
2024-03-25,여수엑스포태양광,2.218,1.32336,10.35725,85.11416,23.8,0.0,26.4871,7200.0,8.43,99.958336,63,34.7531967,127.754275
2024-03-26,여수엑스포태양광,2.218,5.124,9.186417,79.606514,0.2,0.0,10.830078,16220.297,10.58,78.875,51,34.7531967,127.754275
2024-03-27,여수엑스포태양광,2.218,10.0176,11.146832,79.44583,0.6,0.0,9.181112,25200.0,16.48,100.0,51,34.7531967,127.754275
2024-03-28,여수엑스포태양광,2.218,0.17832,11.103082,94.93494,30.100002,0.0,18.421137,3600.0,3.09,72.708336,63,34.7531967,127.754275
2024-03-29,여수엑스포태양광,2.218,8.00832,11.790582,76.88697,0.0,0.0,18.732555,39817.703,19.91,17.375,3,34.7531967,127.754275
2024-03-30,여수엑스포태양광,2.218,6.90408,12.855167,78.95582,0.3,0.0,14.221259,39735.53,19.67,55.166668,51,34.7531967,127.754275
2024-03-31,여수엑스포태양광,2.218,7.78176,12.065582,74.14819,0.0,0.0,9.104016,21558.514,15.9,51.75,3,34.7531967,127.754275
2024-04-01,여수엑스포태양광,2.218,12.30144,13.563499,59.752594,0.0,0.0,6.7257504,36422.137,22.62,47.625,3,34.7531967,127.754275
2024-04-02,여수엑스포태양광,2.218,5.06328,14.692665,84.900314,36.399998,0.0,18.39956,11045.162,11.28,100.0,63,34.7531967,127.754275
2024-04-03,여수엑스포태양광,2.218,0.70728,12.632248,95.88391,15.8,0.0,13.968753,3600.0,4.25,98.041664,63,34.7531967,127.754275
2024-04-04,여수엑스포태양광,2.218,2.8884,12.728084,74.37157,0.3,0.0,11.6614,9929.353,9.54,100.0,51,34.7531967,127.754275
2024-04-05,여수엑스포태양광,2.218,10.79304,11.892667,78.68157,0.0,0.0,7.3578696,34895.32,17.82,82.916664,3,34.7531967,127.754275
2024-04-06,여수엑스포태양광,2.218,5.7144,13.044749,84.994354,0.0,0.0,5.7501464,27029.527,15.07,66.333336,3,34.7531967,127.754275
2024-04-07,여수엑스포태양광,2.218,10.45656,15.578083,73.32502,0.0,0.0,6.607565,36000.0,20.42,93.875,3,34.7531967,127.754275
2024-04-08,여수엑스포태양광,2.218,3.38592,15.803082,75.81385,0.3,0.0,8.763703,11369.505,9.55,74.375,51,34.7531967,127.754275
2024-04-09,여수엑스포태양광,2.218,7.00416,12.275998,68.23873,0.0,0.0,15.202241,32078.08,15.32,56.083332,3,34.7531967,127.754275
2024-04-10,여수엑스포태양광,2.218,12.1452,12.334332,75.3177,0.0,0.0,9.019419,36019.094,22.12,89.416664,3,34.7531967,127.754275
2024-04-11,여수엑스포태양광,2.218,3.03696,12.534335,88.29499,0.5,0.0,4.3903623,9403.909,9.22,82.375,51,34.7531967,127.754275
2024-04-12,여수엑스포태양광,2.218,11.00064,14.923916,79.74828,0.0,0.0,6.02824,36823.348,21.09,88.333336,3,34.7531967,127.754275
2024-04-13,여수엑스포태양광,2.218,12.19008,16.371836,72.21807,0.0,0.0,5.788346,41799.887,23.85,5.1666665,3,34.7531967,127.754275
2024-04-14,여수엑스포태양광,2.218,9.61704,18.148918,67.610634,4.3,0.0,17.135157,33874.54,21.15,96.125,61,34.7531967,127.754275
2024-04-15,여수엑스포태양광,2.218,0.47208,15.373916,94.48233,10.499999,0.0,15.637797,7741.8267,7.62,72.166664,63,34.7531967,127.754275
2024-04-16,여수엑스포태양광,2.218,11.52288,15.632252,65.92485,0.0,0.0,13.907578,41377.14,22.94,44.625,3,34.7531967,127.754275
2024-04-17,여수엑스포태양광,2.218,9.23736,14.8134985,68.77967,0.0,0.0,5.2934566,31081.205,20.21,82.125,3,34.7531967,127.754275
2024-04-18,여수엑스포태양광,2.218,11.53656,15.346835,76.61341,0.0,0.0,7.423698,40777.69,23.55,23.916666,3,34.7531967,127.754275
2024-04-19,여수엑스포태양광,2.218,11.16648,16.811415,71.02291,0.7,0.0,8.751782,34893.176,22.03,96.958336,53,34.7531967,127.754275
2024-04-20,여수엑스포태양광,2.218,0.65904,15.365582,95.83185,25.300003,0.0,19.227163,0.0,4.24,100.0,63,34.7531967,127.754275
2024-04-21,여수엑스포태양광,2.218,1.21704,15.692666,88.29818,1.8000002,0.0,12.1902075,965.7445,7.51,100.0,51,34.7531967,127.754275
2024-04-22,여수엑스포태양광,2.218,4.10832,15.530168,76.12802,0.0,0.0,16.161835,24932.05,14.43,89.083336,3,34.7531967,127.754275
2024-04-23,여수엑스포태양광,2.218,6.97512,14.915584,81.30623,5.7,0.0,13.744358,29812.795,18.35,88.458336,61,34.7531967,127.754275
