날짜,발전기명,평균기온,평균습도,총강수량,총적설량,평균풍속,일조시간,일사량,평균운량,날씨코드,위도,경도
2024-05-01 00:00:00+00:00,서천태양광,14.235333,79.78361,0.1,0.0,8.213829,40933.227,20.47,65.416664,51.0,36.1463852,126.5011901
2024-05-02 00:00:00+00:00,서천태양광,14.189503,74.951225,0.0,0.0,10.882665,46274.727,24.1,9.333333,3.0,36.1463852,126.5011901
2024-05-03 00:00:00+00:00,서천태양광,14.941585,68.43479,0.0,0.0,10.874374,46185.855,26.02,16.25,3.0,36.1463852,126.5011901
2024-05-04 00:00:00+00:00,서천태양광,19.943668,70.50736,4.3,0.0,12.956243,36136.867,24.24,84.125,63.0,36.1463852,126.5011901
2024-05-05 00:00:00+00:00,서천태양광,16.566586,94.76505,84.39999,0.0,22.949945,0.0,2.83,99.708336,65.0,36.1463852,126.5011901
2024-05-06 00:00:00+00:00,서천태양광,14.372833,86.29664,6.7,0.0,21.18414,23866.312,14.44,94.958336,53.0,36.1463852,126.5011901
2024-05-07 00:00:00+00:00,서천태양광,13.064502,84.87512,18.8,0.0,16.394648,11007.444,10.34,92.541664,63.0,36.1463852,126.5011901
2024-05-08 00:00:00+00:00,서천태양광,13.262418,68.798386,0.0,0.0,11.387444,46800.0,25.34,5.0833335,1.0,36.1463852,126.5011901
2024-05-09 00:00:00+00:00,서천태양광,14.241585,79.34942,0.0,0.0,10.337808,46800.0,25.93,0.20833333,0.0,36.1463852,126.5011901
2024-05-10 00:00:00+00:00,서천태양광,16.347834,71.56965,0.0,0.0,18.749945,45052.324,26.1,45.708332,3.0,36.1463852,126.5011901
2024-05-11 00:00:00+00:00,서천태양광,16.191586,85.32722,11.7,0.0,20.28987,25200.0,14.81,86.0,61.0,36.1463852,126.5011901
2024-05-12 00:00:00+00:00,서천태양광,14.274919,71.46014,0.0,0.0,13.734703,44479.684,25.23,47.666668,3.0,36.1463852,126.5011901
2024-05-13 00:00:00+00:00,서천태양광,14.687416,79.06305,0.0,0.0,8.554471,46800.0,26.82,0.125,0.0,36.1463852,126.5011901
2024-05-14 00:00:00+00:00,서천태양광,15.735333,71.612,0.0,0.0,7.1157665,46800.0,26.77,0.41666666,0.0,36.1463852,126.5011901
2024-05-15 00:00:00+00:00,서천태양광,12.237415,79.869675,6.8,0.0,22.87567,30585.691,18.7,53.5,61.0,36.1463852,126.5011901
2024-05-16 00:00:00+00:00,서천태양광,15.066583,77.313225,0.0,0.0,13.640144,44627.12,25.79,21.791666,3.0,36.1463852,126.5011901
2024-05-17 00:00:00+00:00,서천태양광,17.470753,76.52186,0.0,0.0,16.611513,46800.0,26.1,9.625,2.0,36.1463852,126.5011901
2024-05-18 00:00:00+00:00,서천태양광,17.670752,79.27671,0.0,0.0,8.504522,46800.0,26.27,0.0,0.0,36.1463852,126.5011901
2024-05-19 00:00:00+00:00,서천태양광,17.510332,85.13942,0.0,0.0,6.8255706,41275.46,26.06,33.166668,3.0,36.1463852,126.5011901
2024-05-20 00:00:00+00:00,서천태양광,17.372833,87.33195,0.0,0.0,8.55591,37034.133,23.93,54.125,3.0,36.1463852,126.5011901
2024-05-21 00:00:00+00:00,서천태양광,16.910337,90.10647,0.0,0.0,7.5339437,43276.84,23.78,68.416664,3.0,36.1463852,126.5011901
2024-05-22 00:00:00+00:00,서천태양광,17.262417,90.95454,0.0,0.0,7.7263317,37770.273,20.88,87.916664,3.0,36.1463852,126.5011901
2024-05-23 00:00:00+00:00,서천태양광,16.2395,91.090546,0.0,0.0,9.664073,45009.22,24.47,33.5,3.0,36.1463852,126.5011901
2024-05-24 00:00:00+00:00,서천태양광,17.027002,90.78985,0.0,0.0,9.627076,39600.0,23.86,44.041668,3.0,36.1463852,126.5011901
2024-05-25 00:00:00+00:00,서천태양광,18.304083,82.87299,0.1,0.0,8.917907,22888.512,13.91,81.708336,51.0,36.1463852,126.5011901
2024-05-26 00:00:00+00:00,서천태양광,18.4895,86.603615,38.899998,0.0,18.509697,15063.525,11.76,83.041664,65.0,36.1463852,126.5011901
2024-05-27 00:00:00+00:00,서천태양광,16.474918,74.42289,0.0,0.0,14.561282,39237.45,21.83,91.666664,3.0,36.1463852,126.5011901
2024-05-28 00:00:00+00:00,서천태양광,18.254084,68.591576,0.1,0.0,11.970531,46800.0,22.89,21.75,51.0,36.1463852,126.5011901
2024-05-29 00:00:00+00:00,서천태양광,17.958252,77.324,0.0,0.0,8.009954,39600.0,25.77,65.833336,3.0,36.1463852,126.5011901
2024-05-30 00:00:00+00:00,서천태양광,18.854084,81.62817,0.0,0.0,6.076611,24689.816,17.46,78.541664,3.0,36.1463852,126.5011901
2024-05-31 00:00:00+00:00,서천태양광,17.68117,85.710045,0.1,0.0,12.041275,39701.254,26.14,52.083332,51.0,36.1463852,126.5011901
2024-06-01 00:00:00+00:00,서천태양광,16.95825,79.86311,0.2,0.0,16.412561,44568.44,24.53,54.0,51.0,36.1463852,126.5011901
2024-06-02 00:00:00+00:00,서천태양광,16.83325,81.411354,0.0,0.0,8.280259,44600.855,25.89,29.208334,3.0,36.1463852,126.5011901
2024-06-03 00:00:00+00:00,서천태양광,18.595749,77.977455,0.0,0.0,8.755134,45509.17,25.62,19.25,3.0,36.1463852,126.5011901
2024-06-04 00:00:00+00:00,서천태양광,18.3645,84.48092,0.0,0.0,10.232299,43586.7,25.94,35.166668,3.0,36.1463852,126.5011901
2024-06-05 00:00:00+00:00,서천태양광,18.520752,86.3728,0.0,0.0,7.790495,30969.83,20.62,97.791664,3.0,36.1463852,126.5011901
2024-06-06 00:00:00+00:00,서천태양광,18.23742,83.12533,0.0,0.0,7.8158092,38853.27,24.23,54.333332,3.0,36.1463852,126.5011901
2024-06-07 00:00:00+00:00,서천태양광,19.920748,77.638176,2.1,0.0,7.47187,20702.742,17.59,98.916664,53.0,36.1463852,126.5011901
2024-06-08 00:00:00+00:00,서천태양광,20.199917,90.23996,1.3000001,0.0,7.1485934,29357.932,19.01,85.25,53.0,36.1463852,126.5011901
2024-06-09 00:00:00+00:00,서천태양광,19.281168,90.22204,0.0,0.0,8.492742,40895.418,24.07,79.0,3.0,36.1463852,126.5011901
2024-06-10 00:00:00+00:00,서천태양광,21.597832,83.285805,0.0,0.0,14.162975,46800.0,25.82,16.958334,3.0,36.1463852,126.5011901
2024-06-11 00:00:00+00:00,서천태양광,20.616585,88.88192,0.0,0.0,6.796396,45033.47,25.67,79.166664,3.0,36.1463852,126.5011901
2024-06-12 00:00:00+00:00,서천태양광,20.608252,80.05771,0.0,0.0,8.016926,43611.867,26.42,43.333332,3.0,36.1463852,126.5011901
2024-06-13 00:00:00+00:00,서천태양광,21.795752,74.38572,0.0,0.0,10.028006,46800.0,26.56,6.5,1.0,36.1463852,126.5011901
2024-06-14 00:00:00+00:00,서천태양광,22.949915,76.90369,9.3,0.0,7.7093005,40233.742,24.99,95.791664,63.0,36.1463852,126.5011901
2024-06-15 00:00:00+00:00,서천태양광,21.758253,85.00765,0.1,0.0,12.357898,45057.38,22.53,50.875,51.0,36.1463852,126.5011901
2024-06-16 00:00:00+00:00,서천태양광,20.145752,85.18738,0.0,0.0,8.805829,45094.22,26.52,68.375,3.0,36.1463852,126.5011901
2024-06-17 00:00:00+00:00,서천태양광,21.397835,74.80154,0.0,0.0,7.0643544,38845.21,20.68,50.708332,3.0,36.1463852,126.5011901
2024-06-18 00:00:00+00:00,서천태양광,21.760332,78.59146,0.0,0.0,8.550811,40873.367,26.83,34.708332,3.0,36.1463852,126.5011901
2024-06-19 00:00:00+00:00,서천태양광,24.12075,78.57122,0.0,0.0,8.6077585,42502.008,24.76,95.125,3.0,36.1463852,126.5011901
2024-06-20 00:00:00+00:00,서천태양광,24.685333,66.86962,0.0,0.0,9.011248,30898.06,18.06,81.958336,3.0,36.1463852,126.5011901
2024-06-21 00:00:00+00:00,서천태양광,24.260336,75.32824,1.5,0.0,8.683542,36073.598,21.64,94.125,55.0,36.1463852,126.5011901
2024-06-22 00:00:00+00:00,서천태양광,23.154081,96.2669,30.800003,0.0,17.586754,0.0,4.9,100.0,63.0,36.1463852,126.5011901
2024-06-23 00:00:00+00:00,서천태양광,23.341583,91.38202,3.0,0.0,16.054907,26199.834,17.8,82.541664,55.0,36.1463852,126.5011901
2024-06-24 00:00:00+00:00,서천태양광,21.614502,84.726944,1.1,0.0,14.033601,39032.65,22.62,91.333336,51.0,36.1463852,126.5011901
2024-06-25 00:00:00+00:00,서천태양광,22.24575,74.43934,0.0,0.0,10.739408,43859.934,23.01,96.125,3.0,36.1463852,126.5011901
2024-06-26 00:00:00+00:00,서천태양광,21.91242,78.15697,0.0,0.0,9.354159,45514.55,26.0,46.958332,3.0,36.1463852,126.5011901
2024-06-27 00:00:00+00:00,서천태양광,22.626999,80.03471,0.0,0.0,6.464809,25835.275,16.77,69.083336,3.0,36.1463852,126.5011901
2024-06-28 00:00:00+00:00,서천태양광,23.027,79.193275,0.0,0.0,7.8433022,46808.465,26.47,45.666668,3.0,36.1463852,126.5011901
2024-06-29 00:00:00+00:00,서천태양광,24.404089,88.35852,40.4,0.0,28.30269,12319.71,11.55,100.0,65.0,36.1463852,126.5011901
2024-06-30 00:00:00+00:00,서천태양광,22.747835,91.98809,2.0,0.0,8.732539,33790.527,18.78,71.583336,53.0,36.1463852,126.5011901
2024-07-01 00:00:00+00:00,서천태양광,23.83742,89.57663,16.2,0.0,10.222323,39608.11,23.5,59.875,63.0,36.1463852,126.5011901
2024-07-02 00:00:00+00:00,서천태양광,25.427002,88.75412,27.3,0.0,25.412607,5699.959,9.49,94.083336,63.0,36.1463852,126.5011901
2024-07-03 00:00:00+00:00,서천태양광,24.099915,90.06885,0.5,0.0,14.763828,45244.438,25.29,35.833332,51.0,36.1463852,126.5011901
2024-07-04 00:00:00+00:00,서천태양광,25.19575,87.577156,6.9,0.0,21.67537,45719.664,25.74,29.583334,63.0,36.1463852,126.5011901
2024-07-05 00:00:00+00:00,서천태양광,24.495752,87.51404,5.2,0.0,11.725339,39527.746,24.81,76.041664,63.0,36.1463852,126.5011901
2024-07-06 00:00:00+00:00,서천태양광,25.58117,90.366516,35.3,0.0,24.787374,34245.758,19.42,83.458336,65.0,36.1463852,126.5011901
2024-07-07 00:00:00+00:00,서천태양광,24.85408,95.36481,52.499996,0.0,19.23211,1357.9187,8.5,100.0,63.0,36.1463852,126.5011901
2024-07-08 00:00:00+00:00,서천태양광,24.179087,96.182625,48.5,0.0,17.198654,0.0,4.45,100.0,65.0,36.1463852,126.5011901
2024-07-09 00:00:00+00:00,서천태양광,24.5895,93.27715,53.4,0.0,20.305393,0.0,6.72,99.916664,65.0,36.1463852,126.5011901
2024-07-10 00:00:00+00:00,서천태양광,23.545752,90.59481,1.1,0.0,11.408474,29843.414,16.73,74.125,53.0,36.1463852,126.5011901
2024-07-11 00:00:00+00:00,서천태양광,22.741587,90.48404,0.4,0.0,7.538244,33961.42,19.02,79.458336,51.0,36.1463852,126.5011901
2024-07-12 00:00:00+00:00,서천태양광,23.626999,90.096954,0.9,0.0,7.7961383,45220.715,24.54,56.083332,53.0,36.1463852,126.5011901
2024-07-13 00:00:00+00:00,서천태양광,24.799917,88.496574,3.6,0.0,7.9956307,39600.0,22.27,68.875,55.0,36.1463852,126.5011901
2024-07-14 00:00:00+00:00,서천태양광,25.75825,84.56823,4.0,0.0,10.171699,40517.727,21.45,52.416668,63.0,36.1463852,126.5011901
2024-07-15 00:00:00+00:00,서천태양광,25.36867,88.992676,7.0,0.0,9.959189,37114.227,21.77,70.666664,55.0,36.1463852,126.5011901
2024-07-16 00:00:00+00:00,서천태양광,25.618666,90.897606,35.4,0.0,21.17405,11149.967,10.78,99.416664,63.0,36.1463852,126.5011901
2024-07-17 00:00:00+00:00,서천태양광,27.029083,87.525665,4.9000006,0.0,28.68117,14842.946,14.23,99.791664,61.0,36.1463852,126.5011901
2024-07-18 00:00:00+00:00,서천태양광,25.518667,91.385475,18.500002,0.0,26.239992,8537.809,8.36,99.625,63.0,36.1463852,126.5011901
2024-07-19 00:00:00+00:00,서천태양광,25.014503,90.249214,10.700001,0.0,12.966716,25956.246,18.19,62.958332,63.0,36.1463852,126.5011901
2024-07-20 00:00:00+00:00,서천태양광,26.20617,91.05282,19.800001,0.0,25.948538,16650.94,11.74,80.25,63.0,36.1463852,126.5011901
2024-07-21 00:00:00+00:00,서천태양광,26.835335,89.97297,11.700002,0.0,17.152773,40615.312,22.54,66.625,63.0,36.1463852,126.5011901
2024-07-22 00:00:00+00:00,서천태양광,27.529089,87.332794,1.0,0.0,27.656721,24671.195,16.24,89.041664,51.0,36.1463852,126.5011901
2024-07-23 00:00:00+00:00,서천태양광,25.58325,95.46405,21.999998,0.0,15.558152,0.0,7.29,97.5,63.0,36.1463852,126.5011901
2024-07-24 00:00:00+00:00,서천태양광,26.787415,91.00942,2.8,0.0,11.01814,40961.49,21.23,53.083332,53.0,36.1463852,126.5011901
2024-07-25 00:00:00+00:00,서천태양광,28.61867,82.08468,3.1,0.0,12.65487,45929.88,23.86,90.416664,61.0,36.1463852,126.5011901
2024-07-26 00:00:00+00:00,서천태양광,27.920752,85.57752,6.0999994,0.0,19.288069,32033.928,17.88,90.958336,61.0,36.1463852,126.5011901
2024-07-27 00:00:00+00:00,서천태양광,28.249916,85.813225,10.0,0.0,18.364735,42935.94,18.42,94.041664,63.0,36.1463852,126.5011901
2024-07-28 00:00:00+00:00,서천태양광,27.810335,86.23621,0.70000005,0.0,22.668276,45740.96,24.08,76.916664,51.0,36.1463852,126.5011901
2024-07-29 00:00:00+00:00,서천태양광,26.995752,89.07352,2.8999996,0.0,17.64348,45900.75,22.98,34.0,51.0,36.1463852,126.5011901
2024-07-30 00:00:00+00:00,서천태양광,27.149918,88.806114,1.5000001,0.0,13.863675,44405.527,23.52,41.208332,51.0,36.1463852,126.5011901
2024-07-31 00:00:00+00:00,서천태양광,27.962418,86.826904,0.90000004,0.0,17.635729,46048.605,24.84,16.708334,51.0,36.1463852,126.5011901
2024-08-01 00:00:00+00:00,서천태양광,28.402,87.56439,0.5,0.0,14.156159,45875.84,24.46,16.916666,51.0,36.1463852,126.5011901
2024-08-02 00:00:00+00:00,서천태양광,28.08742,92.79934,0.6,0.0,8.770731,44249.22,23.46,64.875,53.0,36.1463852,126.5011901
2024-08-03 00:00:00+00:00,서천태양광,28.156166,88.25074,0.3,0.0,6.464515,46233.98,24.5,29.458334,51.0,36.1463852,126.5011901
2024-08-04 00:00:00+00:00,서천태양광,28.589502,84.37545,0.0,0.0,6.413588,45369.62,25.11,7.0833335,2.0,36.1463852,126.5011901
2024-08-05 00:00:00+00:00,서천태양광,27.935339,88.725006,2.4,0.0,7.793718,29762.174,18.55,49.416668,61.0,36.1463852,126.5011901
2024-08-06 00:00:00+00:00,서천태양광,28.304083,85.01202,0.1,0.0,5.6201844,46100.832,22.02,52.833332,51.0,36.1463852,126.5011901
2024-08-07 00:00:00+00:00,서천태양광,28.262415,84.58416,2.2,0.0,6.382012,43793.938,24.02,32.333332,55.0,36.1463852,126.5011901
2024-08-08 00:00:00+00:00,서천태양광,26.854082,88.180145,0.2,0.0,5.7756248,24417.65,15.47,75.541664,51.0,36.1463852,126.5011901
2024-08-09 00:00:00+00:00,서천태양광,27.670748,83.01093,0.0,0.0,8.522788,45792.758,24.43,59.25,3.0,36.1463852,126.5011901
2024-08-10 00:00:00+00:00,서천태양광,28.443666,79.99313,0.0,0.0,9.632453,43355.33,23.88,73.541664,3.0,36.1463852,126.5011901
2024-08-11 00:00:00+00:00,서천태양광,29.335337,74.99256,0.0,0.0,8.602092,45875.688,23.64,40.041668,3.0,36.1463852,126.5011901
2024-08-12 00:00:00+00:00,서천태양광,28.827002,78.98066,3.4,0.0,8.419158,45606.12,23.84,24.041666,61.0,36.1463852,126.5011901
2024-08-13 00:00:00+00:00,서천태양광,28.908255,79.293205,0.5,0.0,9.240203,45785.207,23.07,15.041667,51.0,36.1463852,126.5011901
2024-08-14 00:00:00+00:00,서천태양광,28.768667,79.48357,1.7,0.0,8.0823145,45677.14,23.0,15.5,61.0,36.1463852,126.5011901
2024-08-15 00:00:00+00:00,서천태양광,27.983252,83.750305,4.2999997,0.0,5.9109597,45015.69,21.45,21.0,61.0,36.1463852,126.5011901
2024-08-16 00:00:00+00:00,서천태양광,27.564505,85.75741,6.4,0.0,6.127079,43505.242,20.54,59.958332,63.0,36.1463852,126.5011901
2024-08-17 00:00:00+00:00,서천태양광,27.181168,86.072784,7.9,0.0,7.1194196,44999.656,21.34,41.916668,63.0,36.1463852,126.5011901
2024-08-18 00:00:00+00:00,서천태양광,27.552008,86.59254,7.3999996,0.0,5.725557,43319.473,21.22,45.458332,63.0,36.1463852,126.5011901
2024-08-19 00:00:00+00:00,서천태양광,28.593664,80.25892,0.5,0.0,8.368288,43400.055,22.32,47.0,51.0,36.1463852,126.5011901
2024-08-20 00:00:00+00:00,서천태양광,29.254087,81.45993,28.2,0.0,18.548937,38773.3,21.32,74.458336,63.0,36.1463852,126.5011901
2024-08-21 00:00:00+00:00,서천태양광,28.804083,82.712395,5.9999995,0.0,22.12718,21056.828,10.92,83.0,61.0,36.1463852,126.5011901
2024-08-22 00:00:00+00:00,서천태양광,27.835337,81.12832,4.2,0.0,19.543196,44174.332,18.64,31.0,61.0,36.1463852,126.5011901
2024-08-23 00:00:00+00:00,서천태양광,27.70617,84.58921,3.5,0.0,10.645037,43425.918,22.82,19.166666,55.0,36.1463852,126.5011901
2024-08-24 00:00:00+00:00,서천태양광,26.674917,90.47265,1.1,0.0,5.726286,41710.94,21.81,35.583332,53.0,36.1463852,126.5011901
2024-08-25 00:00:00+00:00,서천태양광,26.631166,89.204796,0.2,0.0,6.532892,41872.53,21.95,55.166668,51.0,36.1463852,126.5011901
2024-08-26 00:00:00+00:00,서천태양광,27.037416,85.07064,0.6,0.0,7.418837,32400.0,19.53,96.916664,51.0,36.1463852,126.5011901
2024-08-27 00:00:00+00:00,서천태양광,25.954084,76.046906,0.8,0.0,18.618761,5726.4326,7.82,50.083332,53.0,36.1463852,126.5011901
2024-08-28 00:00:00+00:00,서천태양광,28.08117,65.39469,0.1,0.0,18.523045,43516.207,23.04,4.9583335,51.0,36.1463852,126.5011901
2024-08-29 00:00:00+00:00,서천태양광,28.3145,68.35324,0.3,0.0,14.180665,43200.31,22.73,4.4166665,51.0,36.1463852,126.5011901
2024-08-30 00:00:00+00:00,서천태양광,26.414503,81.423004,0.0,0.0,16.156206,42604.14,22.93,6.3333335,1.0,36.1463852,126.5011901
2024-08-31 00:00:00+00:00,서천태양광,25.314499,83.12937,0.3,0.0,10.184594,41907.57,23.31,24.375,51.0,36.1463852,126.5011901
2024-09-01 00:00:00+00:00,서천태양광,25.647837,80.0447,1.5999999,0.0,8.249829,41655.418,21.38,66.916664,53.0,36.1463852,126.5011901
2024-09-02 00:00:00+00:00,서천태양광,25.62075,77.98072,0.8000001,0.0,12.2476225,34305.164,14.4,40.875,53.0,36.1463852,126.5011901
2024-09-03 00:00:00+00:00,서천태양광,25.974916,75.911736,0.90000004,0.0,9.6889,40926.348,21.72,26.791666,53.0,36.1463852,126.5011901
2024-09-04 00:00:00+00:00,서천태양광,26.556168,76.49767,0.0,0.0,8.003703,41423.152,21.93,7.125,1.0,36.1463852,126.5011901
2024-09-05 00:00:00+00:00,서천태양광,25.90825,87.2911,3.9999998,0.0,10.594007,28800.0,18.31,60.25,55.0,36.1463852,126.5011901
2024-09-06 00:00:00+00:00,서천태양광,25.497833,87.79342,0.6,0.0,5.2983327,29525.473,14.43,27.375,51.0,36.1463852,126.5011901
2024-09-07 00:00:00+00:00,서천태양광,24.449919,86.62329,1.4000001,0.0,7.414026,32608.414,17.77,33.583332,51.0,36.1463852,126.5011901
2024-09-08 00:00:00+00:00,서천태양광,24.747835,82.079735,0.0,0.0,8.511322,40593.793,22.29,2.0833333,0.0,36.1463852,126.5011901
2024-09-09 00:00:00+00:00,서천태양광,26.947832,80.20891,0.0,0.0,7.8702507,40359.594,21.18,6.9583335,1.0,36.1463852,126.5011901
2024-09-10 00:00:00+00:00,서천태양광,27.964499,76.073235,0.1,0.0,8.72132,40161.348,20.66,20.416666,51.0,36.1463852,126.5011901
2024-09-11 00:00:00+00:00,서천태양광,26.716583,87.79548,49.8,0.0,8.527059,33840.113,15.56,94.125,65.0,36.1463852,126.5011901
2024-09-12 00:00:00+00:00,서천태양광,26.62075,90.28806,6.6,0.0,7.930613,17204.543,13.08,96.583336,63.0,36.1463852,126.5011901
2024-09-13 00:00:00+00:00,서천태양광,27.122831,88.80474,1.0000001,0.0,8.563233,33084.64,15.48,78.541664,51.0,36.1463852,126.5011901
2024-09-14 00:00:00+00:00,서천태양광,26.529083,88.69456,0.3,0.0,8.628191,39666.637,19.57,5.0416665,51.0,36.1463852,126.5011901
2024-09-15 00:00:00+00:00,서천태양광,28.179085,78.2179,1.2,0.0,15.920498,39662.484,19.55,10.666667,53.0,36.1463852,126.5011901
2024-09-16 00:00:00+00:00,서천태양광,27.914495,86.38615,1.5,0.0,7.065613,17156.04,11.9,91.5,51.0,36.1463852,126.5011901
2024-09-17 00:00:00+00:00,서천태양광,27.872835,87.74573,0.5,0.0,6.4608607,39600.0,18.81,14.625,51.0,36.1463852,126.5011901
2024-09-18 00:00:00+00:00,서천태양광,27.649916,88.22074,1.0,0.0,7.21186,37962.65,18.99,35.208332,51.0,36.1463852,126.5011901
2024-09-19 00:00:00+00:00,서천태양광,28.431168,83.17222,5.6,0.0,7.1573024,36000.0,17.74,73.416664,61.0,36.1463852,126.5011901
2024-09-20 00:00:00+00:00,서천태양광,25.887419,93.122185,68.9,0.0,17.262297,0.0,3.69,100.0,65.0,36.1463852,126.5011901
2024-09-21 00:00:00+00:00,서천태양광,22.447836,83.45491,16.9,0.0,18.075119,6866.8447,5.6,76.0,63.0,36.1463852,126.5011901
2024-09-22 00:00:00+00:00,서천태양광,21.429085,72.847664,1.1,0.0,18.813692,32873.203,14.52,32.875,51.0,36.1463852,126.5011901
2024-09-23 00:00:00+00:00,서천태양광,20.5895,61.638218,0.0,0.0,17.736858,39600.0,20.04,56.208332,3.0,36.1463852,126.5011901
2024-09-24 00:00:00+00:00,서천태양광,21.335335,69.79387,0.0,0.0,6.626148,36000.0,17.14,54.291668,3.0,36.1463852,126.5011901
2024-09-25 00:00:00+00:00,서천태양광,22.852,79.79498,0.0,0.0,5.760652,30688.74,15.56,44.625,3.0,36.1463852,126.5011901
2024-09-26 00:00:00+00:00,서천태양광,22.593668,84.40099,2.2,0.0,9.346132,38270.062,16.59,37.416668,61.0,36.1463852,126.5011901
2024-09-27 00:00:00+00:00,서천태양광,22.647833,74.546814,0.0,0.0,14.064446,39494.12,18.39,14.0,2.0,36.1463852,126.5011901
2024-09-28 00:00:00+00:00,서천태양광,23.687418,70.30209,0.0,0.0,17.463602,39406.55,18.11,41.458332,3.0,36.1463852,126.5011901
2024-09-29 00:00:00+00:00,서천태양광,22.529083,68.24526,0.2,0.0,14.615723,39319.734,18.14,21.625,51.0,36.1463852,126.5011901
2024-09-30 00:00:00+00:00,서천태양광,21.616585,73.71612,0.0,0.0,7.7200007,39168.344,18.18,49.666668,3.0,36.1463852,126.5011901
2024-10-01 00:00:00+00:00,서천태양광,17.53325,67.40035,3.8999999,0.0,20.439613,2230.721,7.01,90.458336,61.0,36.1463852,126.5011901
2024-10-02 00:00:00+00:00,서천태양광,14.854084,50.075962,0.0,0.0,14.901122,36229.8,18.28,34.958332,3.0,36.1463852,126.5011901
2024-10-03 00:00:00+00:00,서천태양광,14.993668,77.28606,5.6,0.0,10.515299,19528.152,9.07,38.666668,63.0,36.1463852,126.5011901
2024-10-04 00:00:00+00:00,서천태양광,17.247835,65.70141,0.0,0.0,9.591906,38881.508,18.8,7.875,2.0,36.1463852,126.5011901
2024-10-05 00:00:00+00:00,서천태양광,18.254084,64.657845,0.0,0.0,9.735338,33519.855,16.11,77.583336,3.0,36.1463852,126.5011901
2024-10-06 00:00:00+00:00,서천태양광,16.90825,84.06089,5.9999995,0.0,7.2262154,0.0,3.58,100.0,61.0,36.1463852,126.5011901
2024-10-07 00:00:00+00:00,서천태양광,17.327002,83.12639,0.0,0.0,7.2950063,12060.32,8.64,76.25,3.0,36.1463852,126.5011901
2024-10-08 00:00:00+00:00,서천태양광,17.731169,76.03707,0.0,0.0,12.926906,38497.957,16.75,13.833333,1.0,36.1463852,126.5011901
2024-10-09 00:00:00+00:00,서천태양광,18.516588,77.13409,0.5,0.0,7.6478333,32640.9,14.79,79.25,51.0,36.1463852,126.5011901
2024-10-10 00:00:00+00:00,서천태양광,17.20617,78.60344,0.0,0.0,7.355314,38217.51,15.31,5.375,1.0,36.1463852,126.5011901
2024-10-11 00:00:00+00:00,서천태양광,17.55617,71.706566,0.3,0.0,8.352955,37990.414,16.52,4.5833335,51.0,36.1463852,126.5011901
2024-10-12 00:00:00+00:00,서천태양광,17.34992,72.14167,0.0,0.0,10.8137665,37777.984,17.16,9.125,3.0,36.1463852,126.5011901
2024-10-13 00:00:00+00:00,서천태양광,18.87492,72.415474,0.1,0.0,9.700656,21567.86,11.33,95.458336,51.0,36.1463852,126.5011901
2024-10-14 00:00:00+00:00,서천태양광,17.799917,89.999855,22.1,0.0,11.449291,369.1754,2.64,97.0,63.0,36.1463852,126.5011901
2024-10-15 00:00:00+00:00,서천태양광,19.314503,90.94448,1.1,0.0,8.161061,1750.1594,6.02,99.791664,53.0,36.1463852,126.5011901
2024-10-16 00:00:00+00:00,서천태양광,18.218668,79.06432,0.0,0.0,9.2779,31100.451,14.83,97.833336,3.0,36.1463852,126.5011901
2024-10-17 00:00:00+00:00,서천태양광,19.852003,76.44169,8.5,0.0,11.271069,29726.35,14.34,70.625,65.0,36.1463852,126.5011901
2024-10-18 00:00:00+00:00,서천태양광,20.445751,92.85572,37.300003,0.0,18.388199,3887.4136,4.19,79.375,65.0,36.1463852,126.5011901
2024-10-19 00:00:00+00:00,서천태양광,16.087418,68.3466,0.1,0.0,25.670212,17529.934,8.63,58.416668,51.0,36.1463852,126.5011901
2024-10-20 00:00:00+00:00,서천태양광,13.837417,60.583572,0.0,0.0,21.413088,32400.0,14.48,83.083336,3.0,36.1463852,126.5011901
2024-10-21 00:00:00+00:00,서천태양광,16.639502,74.427704,1.4000001,0.0,12.529706,14400.0,7.81,96.291664,51.0,36.1463852,126.5011901
2024-10-22 00:00:00+00:00,서천태양광,17.16242,84.784645,7.7,0.0,20.859062,166.79297,3.65,93.125,61.0,36.1463852,126.5011901
2024-10-23 00:00:00+00:00,서천태양광,12.810334,72.63776,0.0,0.0,18.017557,26506.727,11.1,25.916666,3.0,36.1463852,126.5011901
2024-10-24 00:00:00+00:00,서천태양광,13.637418,67.51911,0.0,0.0,13.1644335,35313.79,15.39,0.041666668,0.0,36.1463852,126.5011901
2024-10-25 00:00:00+00:00,서천태양광,16.479084,74.30891,0.0,0.0,12.283877,28177.25,13.01,76.083336,3.0,36.1463852,126.5011901
2024-10-26 00:00:00+00:00,서천태양광,16.683254,81.61712,0.0,0.0,8.041204,32474.426,14.8,40.5,3.0,36.1463852,126.5011901
2024-10-27 00:00:00+00:00,서천태양광,16.266584,84.361534,0.3,0.0,11.931454,2273.5835,5.59,75.458336,51.0,36.1463852,126.5011901
2024-10-28 00:00:00+00:00,서천태양광,16.329084,71.66152,0.8,0.0,13.506295,30373.652,11.07,78.375,51.0,36.1463852,126.5011901
2024-10-29 00:00:00+00:00,서천태양광,15.766585,80.54948,0.0,0.0,9.297466,27436.324,11.47,26.0,3.0,36.1463852,126.5011901
2024-10-30 00:00:00+00:00,서천태양광,15.291584,70.49487,0.0,0.0,11.858921,33816.59,14.25,10.708333,3.0,36.1463852,126.5011901
