날짜,발전기명,기온,상대습도,강수량,적설량,풍속,일조시간,일사량,운량(%),날씨코드,위도,경도
2025-11-20 00:00:00+09:00,신보령태양광,12.212999,61.0,0.0,0.0,5.597321,0.0,0.0,67.0,2.0,36.384039546857,126.490749942035
2025-11-20 01:00:00+09:00,신보령태양광,12.363,61.0,0.0,0.0,6.040695,0.0,0.0,73.0,3.0,36.384039546857,126.490749942035
2025-11-20 02:00:00+09:00,신보령태양광,12.563,61.0,0.0,0.0,6.6730804,0.0,0.0,78.0,3.0,36.384039546857,126.490749942035
2025-11-20 03:00:00+09:00,신보령태양광,12.763,61.0,0.0,0.0,7.0519505,0.0,0.0,84.0,3.0,36.384039546857,126.490749942035
2025-11-20 04:00:00+09:00,신보령태양광,13.013,61.0,0.0,0.0,7.28011,0.0,0.0,82.0,2.0,36.384039546857,126.490749942035
2025-11-20 05:00:00+09:00,신보령태양광,13.212999,61.0,0.0,0.0,7.324616,0.0,0.0,81.0,2.0,36.384039546857,126.490749942035
2025-11-20 06:00:00+09:00,신보령태양광,13.363,61.0,0.0,0.0,7.203471,0.0,0.0,79.0,2.0,36.384039546857,126.490749942035
2025-11-20 07:00:00+09:00,신보령태양광,13.363,62.0,0.0,0.0,6.830812,0.0,0.0,71.0,2.0,36.384039546857,126.490749942035
2025-11-20 08:00:00+09:00,신보령태양광,13.263,62.0,0.0,0.0,6.397656,0.1665532,0.1188,63.0,2.0,36.384039546857,126.490749942035
2025-11-13 09:00:00+09:00,인천태양광,9.7,99.0,0.0,0.0,1.3892444,1.0,0.4968,72.0,2.0,37.5114279,126.6079808
2025-11-13 10:00:00+09:00,인천태양광,9.5,99.0,0.0,0.0,2.8442926,0.49546745,0.6192,100.0,3.0,37.5114279,126.6079808
2025-11-13 11:00:00+09:00,인천태양광,9.15,99.0,0.0,0.0,3.4525354,0.0,0.4788,100.0,3.0,37.5114279,126.6079808
2025-11-13 12:00:00+09:00,인천태양광,8.9,99.0,0.0,0.0,3.640055,0.0,0.6084,100.0,3.0,37.5114279,126.6079808
2025-11-13 13:00:00+09:00,인천태양광,9.9,89.0,0.0,0.0,2.2825425,1.0,1.4219999,8.0,0.0,37.5114279,126.6079808
2025-11-13 14:00:00+09:00,인천태양광,11.5,76.0,0.0,0.0,2.8017852,1.0,1.8972,5.0,0.0,37.5114279,126.6079808
2025-11-13 15:00:00+09:00,인천태양광,12.45,67.0,0.0,0.0,3.758989,1.0,1.53,6.0,0.0,37.5114279,126.6079808
2025-11-13 16:00:00+09:00,인천태양광,13.2,55.0,0.0,0.0,4.3863425,1.0,0.9936,2.0,0.0,37.5114279,126.6079808
2025-11-13 17:00:00+09:00,인천태양광,13.05,47.0,0.0,0.0,4.992995,0.9460899,0.396,3.0,0.0,37.5114279,126.6079808
2025-11-13 18:00:00+09:00,인천태양광,12.5,51.0,0.0,0.0,4.8600416,0.0,0.018,6.0,0.0,37.5114279,126.6079808
2025-11-13 19:00:00+09:00,인천태양광,11.95,54.0,0.0,0.0,5.661272,0.0,0.0,1.0,0.0,37.5114279,126.6079808
2025-11-13 20:00:00+09:00,인천태양광,10.8,52.0,0.0,0.0,6.574192,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-13 21:00:00+09:00,인천태양광,9.7,56.0,0.0,0.0,6.1465435,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-13 22:00:00+09:00,인천태양광,9.0,61.0,0.0,0.0,5.502726,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-13 23:00:00+09:00,인천태양광,8.6,63.0,0.0,0.0,5.249762,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 00:00:00+09:00,인천태양광,8.2,64.0,0.0,0.0,5.028917,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 01:00:00+09:00,인천태양광,7.9,64.0,0.0,0.0,4.4922156,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 02:00:00+09:00,인천태양광,7.75,64.0,0.0,0.0,4.3011627,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 03:00:00+09:00,인천태양광,7.65,64.0,0.0,0.0,4.14367,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 04:00:00+09:00,인천태양광,7.55,64.0,0.0,0.0,3.8078866,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 05:00:00+09:00,인천태양광,7.55,64.0,0.0,0.0,3.7121422,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 06:00:00+09:00,인천태양광,7.45,64.0,0.0,0.0,3.6235344,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 07:00:00+09:00,인천태양광,7.3,65.0,0.0,0.0,3.6235344,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 08:00:00+09:00,인천태양광,7.1,66.0,0.0,0.0,3.4176016,0.0,0.0972,0.0,0.0,37.5114279,126.6079808
2025-11-14 09:00:00+09:00,인천태양광,6.85,68.0,0.0,0.0,3.2015622,1.0,0.6336,0.0,0.0,37.5114279,126.6079808
2025-11-14 10:00:00+09:00,인천태양광,7.1,66.0,0.0,0.0,2.8792365,1.0,1.242,0.0,0.0,37.5114279,126.6079808
2025-11-14 11:00:00+09:00,인천태양광,8.0,59.0,0.0,0.0,2.745906,1.0,1.7243999,0.0,0.0,37.5114279,126.6079808
2025-11-14 12:00:00+09:00,인천태양광,9.2,51.0,0.0,0.0,2.828427,1.0,2.016,0.0,0.0,37.5114279,126.6079808
2025-11-14 13:00:00+09:00,인천태양광,10.25,44.0,0.0,0.0,3.2802439,1.0,2.088,0.0,0.0,37.5114279,126.6079808
2025-11-14 14:00:00+09:00,인천태양광,10.8,40.0,0.0,0.0,3.4409301,1.0,1.9332,0.0,0.0,37.5114279,126.6079808
2025-11-14 15:00:00+09:00,인천태양광,10.95,41.0,0.0,0.0,3.3286633,1.0,1.5624,0.0,0.0,37.5114279,126.6079808
2025-11-14 16:00:00+09:00,인천태양광,11.1,43.0,0.0,0.0,3.275668,1.0,1.0188,0.0,0.0,37.5114279,126.6079808
2025-11-14 17:00:00+09:00,인천태양광,11.2,44.0,0.0,0.0,3.3120992,0.93200046,0.3924,0.0,0.0,37.5114279,126.6079808
2025-11-14 18:00:00+09:00,인천태양광,11.4,42.0,0.0,0.0,3.3015149,0.0,0.018,0.0,0.0,37.5114279,126.6079808
2025-11-14 19:00:00+09:00,인천태양광,11.45,40.0,0.0,0.0,3.4205263,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-14 20:00:00+09:00,인천태양광,11.1,44.0,0.0,0.0,2.983287,0.0,0.0,22.0,1.0,37.5114279,126.6079808
2025-11-14 21:00:00+09:00,인천태양광,10.65,47.0,0.0,0.0,2.9068885,0.0,0.0,33.0,1.0,37.5114279,126.6079808
2025-11-14 22:00:00+09:00,인천태양광,9.8,60.0,0.0,0.0,3.7854989,0.0,0.0,6.0,0.0,37.5114279,126.6079808
2025-11-14 23:00:00+09:00,인천태양광,8.7,65.0,0.0,0.0,3.8052595,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 00:00:00+09:00,인천태양광,8.05,67.0,0.0,0.0,3.2062438,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 01:00:00+09:00,인천태양광,8.0,67.0,0.0,0.0,3.0413814,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 02:00:00+09:00,인천태양광,8.0,66.0,0.0,0.0,3.0413814,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 03:00:00+09:00,인천태양광,7.85,65.0,0.0,0.0,2.901724,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 04:00:00+09:00,인천태양광,7.4,66.0,0.0,0.0,2.8160255,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 05:00:00+09:00,인천태양광,7.05,69.0,0.0,0.0,2.34094,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 06:00:00+09:00,인천태양광,6.75,72.0,0.0,0.0,2.0518284,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 07:00:00+09:00,인천태양광,6.55,69.0,0.0,0.0,1.8973665,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-15 08:00:00+09:00,인천태양광,6.5,64.0,0.0,0.0,1.7117243,0.0,0.0936,0.0,0.0,37.5114279,126.6079808
2025-11-15 09:00:00+09:00,인천태양광,6.95,60.0,0.0,0.0,1.3038405,1.0,0.6156,0.0,0.0,37.5114279,126.6079808
2025-11-15 10:00:00+09:00,인천태양광,7.7,56.0,0.0,0.0,0.64031243,1.0,1.2168,0.0,0.0,37.5114279,126.6079808
2025-11-15 11:00:00+09:00,인천태양광,8.6,54.0,0.0,0.0,0.22360681,1.0,1.6919999,0.0,0.0,37.5114279,126.6079808
2025-11-15 12:00:00+09:00,인천태양광,9.45,53.0,0.0,0.0,0.50990194,1.0,1.9764,0.0,0.0,37.5114279,126.6079808
2025-11-15 13:00:00+09:00,인천태양광,10.45,49.0,0.0,0.0,0.8062258,1.0,2.0448,0.0,0.0,37.5114279,126.6079808
2025-11-15 14:00:00+09:00,인천태양광,11.1,46.0,0.0,0.0,1.118034,1.0,1.8864,0.0,0.0,37.5114279,126.6079808
2025-11-15 15:00:00+09:00,인천태양광,11.45,47.0,0.0,0.0,1.1,1.0,1.494,19.0,0.0,37.5114279,126.6079808
2025-11-15 16:00:00+09:00,인천태양광,11.6,49.0,0.0,0.0,1.3038405,1.0,0.9288,16.0,0.0,37.5114279,126.6079808
2025-11-15 17:00:00+09:00,인천태양광,11.55,53.0,0.0,0.0,1.4999999,0.9183861,0.34919998,11.0,0.0,37.5114279,126.6079808
2025-11-15 18:00:00+09:00,인천태양광,11.35,60.0,0.0,0.0,1.5811388,0.0,0.0144,21.0,1.0,37.5114279,126.6079808
2025-11-15 19:00:00+09:00,인천태양광,11.15,65.0,0.0,0.0,2.0099752,0.0,0.0,17.0,0.0,37.5114279,126.6079808
2025-11-15 20:00:00+09:00,인천태양광,11.25,68.0,0.0,0.0,2.236068,0.0,0.0,15.0,0.0,37.5114279,126.6079808
2025-11-15 21:00:00+09:00,인천태양광,11.2,69.0,0.0,0.0,2.376973,0.0,0.0,9.0,0.0,37.5114279,126.6079808
2025-11-15 22:00:00+09:00,인천태양광,11.05,68.0,0.0,0.0,2.3537204,0.0,0.0,6.0,0.0,37.5114279,126.6079808
2025-11-15 23:00:00+09:00,인천태양광,11.2,68.0,0.0,0.0,2.408319,0.0,0.0,12.0,0.0,37.5114279,126.6079808
2025-11-16 00:00:00+09:00,인천태양광,11.2,70.0,0.0,0.0,2.408319,0.0,0.0,12.0,0.0,37.5114279,126.6079808
2025-11-16 01:00:00+09:00,인천태양광,11.15,71.0,0.0,0.0,2.433105,0.0,0.0,31.0,1.0,37.5114279,126.6079808
2025-11-16 02:00:00+09:00,인천태양광,10.95,73.0,0.0,0.0,2.5709922,0.0,0.0,36.0,1.0,37.5114279,126.6079808
2025-11-16 03:00:00+09:00,인천태양광,10.85,75.0,0.0,0.0,2.9410882,0.0,0.0,41.0,1.0,37.5114279,126.6079808
2025-11-16 04:00:00+09:00,인천태양광,8.5605,75.0,0.0,0.0,1.403567,0.0,0.0,43.0,1.0,37.5114279,126.6079808
2025-11-16 05:00:00+09:00,인천태양광,8.410501,74.0,0.0,0.0,1.5033296,0.0,0.0,100.0,3.0,37.5114279,126.6079808
2025-11-16 06:00:00+09:00,인천태양광,8.410501,72.0,0.0,0.0,1.6,0.0,0.0,100.0,3.0,37.5114279,126.6079808
2025-11-16 07:00:00+09:00,인천태양광,8.2605,71.0,0.0,0.0,1.6031219,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-16 08:00:00+09:00,인천태양광,8.3605,70.0,0.0,0.0,1.6031219,0.025050798,0.0936,0.0,0.0,37.5114279,126.6079808
2025-11-16 09:00:00+09:00,인천태양광,9.210501,61.0,0.0,0.0,1.7262677,1.0,0.5652,0.0,0.0,37.5114279,126.6079808
2025-11-16 10:00:00+09:00,인천태양광,10.3105,55.0,0.0,0.0,2.0248458,1.0,0.9972,20.0,2.0,37.5114279,126.6079808
2025-11-16 11:00:00+09:00,인천태양광,11.7605,48.0,0.0,0.0,2.6400757,1.0,1.3644,40.0,2.0,37.5114279,126.6079808
2025-11-16 12:00:00+09:00,인천태양광,12.960501,44.0,0.0,0.0,3.138471,1.0,1.62,60.0,2.0,37.5114279,126.6079808
2025-11-16 13:00:00+09:00,인천태양광,13.710501,44.0,0.0,0.0,3.2015622,1.0,1.7567999,40.0,0.0,37.5114279,126.6079808
2025-11-16 14:00:00+09:00,인천태양광,14.210501,46.0,0.0,0.0,3.49285,1.0,1.7315999,20.0,0.0,37.5114279,126.6079808
2025-11-16 15:00:00+09:00,인천태양광,14.5105,49.0,0.0,0.0,3.9824615,1.0,1.4616,0.0,0.0,37.5114279,126.6079808
2025-11-16 16:00:00+09:00,인천태양광,14.660501,54.0,0.0,0.0,4.110961,1.0,0.9684,17.0,2.0,37.5114279,126.6079808
2025-11-16 17:00:00+09:00,인천태양광,14.660501,61.0,0.0,0.0,3.9051251,0.9052689,0.4032,35.0,2.0,37.5114279,126.6079808
2025-11-16 18:00:00+09:00,인천태양광,14.5605,67.0,0.0,0.0,3.88973,0.051777564,0.0504,52.0,2.0,37.5114279,126.6079808
2025-11-16 19:00:00+09:00,인천태양광,14.6105,74.0,0.2,0.0,4.9193497,0.0,0.0,64.0,80.0,37.5114279,126.6079808
2025-11-16 20:00:00+09:00,인천태양광,14.5605,82.0,0.2,0.0,6.596969,0.0,0.0,77.0,80.0,37.5114279,126.6079808
2025-11-16 21:00:00+09:00,인천태양광,13.910501,84.0,0.2,0.0,7.7103825,0.0,0.0,89.0,80.0,37.5114279,126.6079808
2025-11-16 22:00:00+09:00,인천태양광,12.160501,77.0,0.0,0.0,7.615773,0.0,0.0,92.0,3.0,37.5114279,126.6079808
2025-11-16 23:00:00+09:00,인천태양광,9.8105,66.0,0.0,0.0,7.720104,0.0,0.0,95.0,3.0,37.5114279,126.6079808
2025-11-17 00:00:00+09:00,인천태양광,7.7605,56.0,0.0,0.0,8.324061,0.0,0.0,98.0,3.0,37.5114279,126.6079808
2025-11-17 01:00:00+09:00,인천태양광,6.4105,50.0,0.0,0.0,8.348653,0.0,0.0,99.0,3.0,37.5114279,126.6079808
2025-11-17 02:00:00+09:00,인천태양광,5.4105,46.0,0.0,0.0,7.793587,0.0,0.0,99.0,3.0,37.5114279,126.6079808
2025-11-17 03:00:00+09:00,인천태양광,4.6105,44.0,0.0,0.0,7.2945185,0.0,0.0,100.0,3.0,37.5114279,126.6079808
2025-11-17 04:00:00+09:00,인천태양광,4.0105,44.0,0.0,0.0,6.9641943,0.0,0.0,100.0,3.0,37.5114279,126.6079808
2025-11-17 05:00:00+09:00,인천태양광,3.6105,45.0,0.0,0.0,6.6370173,0.0,0.0,100.0,3.0,37.5114279,126.6079808
2025-11-17 06:00:00+09:00,인천태양광,3.3105001,47.0,0.0,0.0,6.3631754,0.0,0.0,100.0,3.0,37.5114279,126.6079808
2025-11-17 07:00:00+09:00,인천태양광,3.0105002,48.0,0.0,0.0,5.9539905,0.0,0.0,80.0,1.0,37.5114279,126.6079808
2025-11-17 08:00:00+09:00,인천태양광,2.7605002,49.0,0.0,0.0,5.547072,0.09826314,0.1188,61.0,1.0,37.5114279,126.6079808
2025-11-17 09:00:00+09:00,인천태양광,2.7105,50.0,0.0,0.0,5.4708314,1.0,0.4608,41.0,1.0,37.5114279,126.6079808
2025-11-17 10:00:00+09:00,인천태양광,3.0605001,51.0,0.0,0.0,6.1073728,1.0,0.8892,52.0,2.0,37.5114279,126.6079808
2025-11-17 11:00:00+09:00,인천태양광,3.6105,52.0,0.0,0.0,7.2346387,1.0,1.3356,62.0,2.0,37.5114279,126.6079808
2025-11-17 12:00:00+09:00,인천태양광,4.0105,53.0,0.0,0.0,8.300602,1.0,1.6164,73.0,2.0,37.5114279,126.6079808
2025-11-17 13:00:00+09:00,인천태양광,4.0105,54.0,0.0,0.0,8.881441,1.0,1.5588,71.0,2.0,37.5114279,126.6079808
2025-11-17 14:00:00+09:00,인천태양광,3.8605,55.0,0.0,0.0,9.200543,1.0,1.2672,69.0,2.0,37.5114279,126.6079808
2025-11-17 15:00:00+09:00,인천태양광,3.6105,56.0,0.0,0.0,9.308598,1.0,0.9252,67.0,2.0,37.5114279,126.6079808
2025-11-17 16:00:00+09:00,인천태양광,3.2105,57.0,0.0,0.0,9.219543,1.0,0.612,67.0,2.0,37.5114279,126.6079808
2025-11-17 17:00:00+09:00,인천태양광,2.7605002,57.0,0.0,0.0,8.987213,0.8304803,0.27359998,68.0,2.0,37.5114279,126.6079808
2025-11-17 18:00:00+09:00,인천태양광,2.3605,58.0,0.0,0.0,8.627862,0.0,0.036,68.0,2.0,37.5114279,126.6079808
2025-11-17 19:00:00+09:00,인천태양광,2.1105,59.0,0.0,0.0,8.132035,0.0,0.0,53.0,1.0,37.5114279,126.6079808
2025-11-17 20:00:00+09:00,인천태양광,1.9104999,61.0,0.0,0.0,7.5663733,0.0,0.0,39.0,1.0,37.5114279,126.6079808
2025-11-17 21:00:00+09:00,인천태양광,1.7105,62.0,0.0,0.0,6.9354157,0.0,0.0,24.0,1.0,37.5114279,126.6079808
2025-11-17 22:00:00+09:00,인천태양광,1.5105,63.0,0.0,0.0,6.4202805,0.0,0.0,17.0,0.0,37.5114279,126.6079808
2025-11-17 23:00:00+09:00,인천태양광,1.3105,64.0,0.0,0.0,6.003332,0.0,0.0,11.0,0.0,37.5114279,126.6079808
2025-11-18 00:00:00+09:00,인천태양광,1.1105,64.0,0.0,0.0,5.727128,0.0,0.0,4.0,0.0,37.5114279,126.6079808
2025-11-18 01:00:00+09:00,인천태양광,0.9105,64.0,0.0,0.0,5.515433,0.0,0.0,3.0,0.0,37.5114279,126.6079808
2025-11-18 02:00:00+09:00,인천태양광,0.6605,63.0,0.0,0.0,5.3310413,0.0,0.0,1.0,0.0,37.5114279,126.6079808
2025-11-18 03:00:00+09:00,인천태양광,0.5105,63.0,0.0,0.0,5.239275,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-18 04:00:00+09:00,인천태양광,1.4605,66.0,0.0,0.0,3.2893767,0.0,0.0,38.0,2.0,37.5114279,126.6079808
2025-11-18 05:00:00+09:00,인천태양광,1.5105,64.0,0.0,0.0,2.84605,0.0,0.0,46.0,2.0,37.5114279,126.6079808
2025-11-18 06:00:00+09:00,인천태양광,1.5605,62.0,0.0,0.0,2.529822,0.0,0.0,54.0,2.0,37.5114279,126.6079808
2025-11-18 07:00:00+09:00,인천태양광,1.7105,60.0,0.0,0.0,2.4738634,0.0,0.0,38.0,1.0,37.5114279,126.6079808
2025-11-18 08:00:00+09:00,인천태양광,1.9104999,58.0,0.0,0.0,2.5495098,0.2633537,0.1332,23.0,1.0,37.5114279,126.6079808
2025-11-18 09:00:00+09:00,인천태양광,2.2605002,56.0,0.0,0.0,2.6683328,1.0,0.522,7.0,1.0,37.5114279,126.6079808
2025-11-18 10:00:00+09:00,인천태양광,2.8105001,53.0,0.0,0.0,2.915476,1.0,0.972,5.0,0.0,37.5114279,126.6079808
2025-11-18 11:00:00+09:00,인천태양광,3.4605,51.0,0.0,0.0,3.4669871,1.0,1.4039999,2.0,0.0,37.5114279,126.6079808
2025-11-18 12:00:00+09:00,인천태양광,4.0605,49.0,0.0,0.0,3.9698868,1.0,1.7207999,0.0,0.0,37.5114279,126.6079808
2025-11-18 13:00:00+09:00,인천태양광,4.6605,48.0,0.0,0.0,4.244997,1.0,1.854,3.0,1.0,37.5114279,126.6079808
2025-11-18 14:00:00+09:00,인천태양광,5.2605,48.0,0.0,0.0,4.560702,1.0,1.7892,7.0,1.0,37.5114279,126.6079808
2025-11-18 15:00:00+09:00,인천태양광,5.6105,49.0,0.0,0.0,4.5803933,1.0,1.4868,10.0,1.0,37.5114279,126.6079808
2025-11-18 16:00:00+09:00,인천태양광,5.6105,51.0,0.0,0.0,4.2520585,1.0,0.9828,10.0,1.0,37.5114279,126.6079808
2025-11-18 17:00:00+09:00,인천태양광,5.4105,53.0,0.0,0.0,3.8418746,0.88061357,0.4104,10.0,1.0,37.5114279,126.6079808
2025-11-18 18:00:00+09:00,인천태양광,5.1605,55.0,0.0,0.0,3.535534,0.069627166,0.0468,10.0,1.0,37.5114279,126.6079808
2025-11-18 19:00:00+09:00,인천태양광,4.8605,57.0,0.0,0.0,3.3615472,0.0,0.0,7.0,0.0,37.5114279,126.6079808
2025-11-18 20:00:00+09:00,인천태양광,4.5105,60.0,0.0,0.0,3.1622777,0.0,0.0,3.0,0.0,37.5114279,126.6079808
2025-11-18 21:00:00+09:00,인천태양광,4.2105,62.0,0.0,0.0,3.0364454,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-18 22:00:00+09:00,인천태양광,3.9605,63.0,0.0,0.0,2.973214,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-18 23:00:00+09:00,인천태양광,3.7605002,64.0,0.0,0.0,2.9068882,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-19 00:00:00+09:00,인천태양광,3.6105,64.0,0.0,0.0,2.8301945,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-19 01:00:00+09:00,인천태양광,3.6105,65.0,0.0,0.0,2.607681,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-19 02:00:00+09:00,인천태양광,3.7105,65.0,0.0,0.0,2.4698176,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-19 03:00:00+09:00,인천태양광,3.7605002,66.0,0.0,0.0,2.0124612,0.0,0.0,0.0,0.0,37.5114279,126.6079808
2025-11-19 04:00:00+09:00,인천태양광,3.6605,68.0,0.0,0.0,1.4317821,0.0,0.0,22.0,2.0,37.5114279,126.6079808
2025-11-19 05:00:00+09:00,인천태양광,3.4605,70.0,0.0,0.0,1.029563,0.0,0.0,43.0,2.0,37.5114279,126.6079808
2025-11-19 06:00:00+09:00,인천태양광,3.3605,71.0,0.0,0.0,1.264911,0.0,0.0,65.0,2.0,37.5114279,126.6079808
2025-11-19 07:00:00+09:00,인천태양광,3.2605002,70.0,0.0,0.0,1.7029387,0.0,0.0,70.0,2.0,37.5114279,126.6079808
2025-11-19 08:00:00+09:00,인천태양광,3.2605002,68.0,0.0,0.0,2.0223749,0.0067977216,0.0864,75.0,2.0,37.5114279,126.6079808
2025-11-19 09:00:00+09:00,인천태양광,3.5605001,67.0,0.0,0.0,2.184033,0.5786892,0.342,80.0,2.0,37.5114279,126.6079808
2025-11-19 10:00:00+09:00,인천태양광,4.4605,67.0,0.0,0.0,2.2825425,1.0,0.6732,72.0,2.0,37.5114279,126.6079808
2025-11-19 11:00:00+09:00,인천태양광,5.6605,67.0,0.0,0.0,2.3345237,1.0,1.0332,63.0,2.0,37.5114279,126.6079808
2025-11-19 12:00:00+09:00,인천태양광,6.8104997,67.0,0.0,0.0,2.3323808,1.0,1.3392,55.0,2.0,37.5114279,126.6079808
2025-11-19 13:00:00+09:00,인천태양광,7.8104997,67.0,0.0,0.0,2.1377556,1.0,1.5588,48.0,1.0,37.5114279,126.6079808
2025-11-19 14:00:00+09:00,인천태양광,8.7605,66.0,0.0,0.0,1.9924859,1.0,1.6272,42.0,1.0,37.5114279,126.6079808
2025-11-19 15:00:00+09:00,인천태양광,9.5105,66.0,0.0,0.0,2.2671568,1.0,1.4147999,35.0,1.0,37.5114279,126.6079808
2025-11-19 16:00:00+09:00,인천태양광,10.0605,68.0,0.0,0.0,2.418677,1.0,0.9288,40.0,2.0,37.5114279,126.6079808
2025-11-19 17:00:00+09:00,인천태양광,10.410501,70.0,0.0,0.0,2.5709922,0.8691219,0.3708,46.0,2.0,37.5114279,126.6079808
2025-11-19 18:00:00+09:00,인천태양광,10.660501,71.0,0.0,0.0,2.915476,0.02454319,0.0396,51.0,2.0,37.5114279,126.6079808
2025-11-19 19:00:00+09:00,인천태양광,10.7605,70.0,0.0,0.0,3.4525354,0.0,0.0,54.0,2.0,37.5114279,126.6079808
2025-11-19 20:00:00+09:00,인천태양광,10.8105,68.0,0.0,0.0,3.956008,0.0,0.0,57.0,2.0,37.5114279,126.6079808
2025-11-19 21:00:00+09:00,인천태양광,10.8105,66.0,0.0,0.0,4.401136,0.0,0.0,60.0,2.0,37.5114279,126.6079808
2025-11-19 22:00:00+09:00,인천태양광,10.8605,66.0,0.0,0.0,4.3863425,0.0,0.0,60.0,2.0,37.5114279,126.6079808
2025-11-19 23:00:00+09:00,인천태양광,10.8605,66.0,0.0,0.0,4.159327,0.0,0.0,59.0,2.0,37.5114279,126.6079808
2025-11-20 00:00:00+09:00,인천태양광,10.960501,66.0,0.0,0.0,4.118252,0.0,0.0,59.0,2.0,37.5114279,126.6079808
2025-11-20 01:00:00+09:00,인천태양광,11.1105,65.0,0.0,0.0,4.561797,0.0,0.0,54.0,2.0,37.5114279,126.6079808
2025-11-20 02:00:00+09:00,인천태양광,11.2605,63.0,0.0,0.0,5.0695167,0.0,0.0,50.0,2.0,37.5114279,126.6079808
2025-11-20 03:00:00+09:00,인천태양광,11.460501,62.0,0.0,0.0,5.502726,0.0,0.0,45.0,2.0,37.5114279,126.6079808
2025-11-20 04:00:00+09:00,인천태양광,11.710501,62.0,0.0,0.0,5.4708314,0.0,0.0,49.0,2.0,37.5114279,126.6079808
2025-11-20 05:00:00+09:00,인천태양광,12.0105,63.0,0.0,0.0,5.124451,0.0,0.0,52.0,2.0,37.5114279,126.6079808
2025-11-20 06:00:00+09:00,인천태양광,12.2605,63.0,0.0,0.0,5.028917,0.0,0.0,56.0,2.0,37.5114279,126.6079808
2025-11-20 07:00:00+09:00,인천태양광,12.5105,63.0,0.0,0.0,5.2201533,0.0,0.0,59.0,2.0,37.5114279,126.6079808
2025-11-20 08:00:00+09:00,인천태양광,12.710501,62.0,0.0,0.0,5.5946403,0.028750082,0.0828,63.0,2.0,37.5114279,126.6079808
2025-11-13 09:00:00+09:00,인천아시아드,6.0,99.0,0.0,0.0,0.60827625,0.0,0.2268,100.0,3.0,37.5642135,127.0016985
2025-11-13 10:00:00+09:00,인천아시아드,6.85,99.0,0.0,0.0,0.41231057,0.0016152699,0.4824,100.0,3.0,37.5642135,127.0016985
2025-11-13 11:00:00+09:00,인천아시아드,8.0,98.0,0.0,0.0,0.44721362,0.35336214,0.756,100.0,3.0,37.5642135,127.0016985
2025-11-13 12:00:00+09:00,인천아시아드,9.8,93.0,0.0,0.0,0.7615773,1.0,1.152,93.0,3.0,37.5642135,127.0016985
2025-11-13 13:00:00+09:00,인천아시아드,11.05,86.0,0.0,0.0,1.5132746,1.0,1.7171999,18.0,0.0,37.5642135,127.0016985
2025-11-13 14:00:00+09:00,인천아시아드,11.95,72.0,0.0,0.0,1.746425,1.0,1.872,4.0,0.0,37.5642135,127.0016985
2025-11-13 15:00:00+09:00,인천아시아드,12.6,65.0,0.0,0.0,1.8384776,1.0,1.5264,3.0,0.0,37.5642135,127.0016985
2025-11-13 16:00:00+09:00,인천아시아드,12.7,58.0,0.0,0.0,1.7888545,1.0,0.9828,2.0,0.0,37.5642135,127.0016985
2025-11-13 17:00:00+09:00,인천아시아드,11.7,57.0,0.0,0.0,1.6124516,0.9189846,0.378,0.0,0.0,37.5642135,127.0016985
2025-11-13 18:00:00+09:00,인천아시아드,10.3,61.0,0.0,0.0,1.6124516,0.0,0.0144,4.0,0.0,37.5642135,127.0016985
2025-11-13 19:00:00+09:00,인천아시아드,9.4,61.0,0.0,0.0,1.6401219,0.0,0.0,17.0,0.0,37.5642135,127.0016985
